,SBoxes,time_elapsed,generation_method,max_item,max_item_count,zero_items_count
14,"[3, 14, 1, 11, 5, 9, 7, 6, 0, 13, 8, 4, 15, 12, 2, 10]",0.0010004043579101562,RandomGeneration,6,1,128
15,"[8, 12, 10, 9, 3, 2, 0, 5, 14, 11, 15, 7, 1, 13, 6, 4]",0.0,RandomGeneration,6,2,124
16,"[2, 3, 4, 10, 13, 6, 14, 1, 0, 11, 15, 12, 9, 5, 7, 8]",0.0010006427764892578,RandomGeneration,6,2,124
17,"[5, 8, 6, 4, 9, 0, 3, 1, 15, 11, 14, 10, 7, 2, 12, 13]",0.0,RandomGeneration,6,2,130
18,"[13, 5, 11, 9, 10, 14, 7, 1, 12, 2, 0, 15, 6, 3, 8, 4]",0.0009989738464355469,RandomGeneration,8,1,129
19,"[8, 12, 7, 0, 13, 6, 11, 3, 9, 5, 1, 2, 14, 10, 15, 4]",0.0,RandomGeneration,6,2,127
20,"[13, 12, 14, 2, 9, 6, 7, 8, 1, 5, 11, 10, 0, 3, 4, 15]",0.0,RandomGeneration,6,3,129
21,"[4, 5, 8, 3, 0, 11, 2, 1, 10, 15, 7, 6, 12, 14, 13, 9]",0.0009996891021728516,RandomGeneration,6,2,127
22,"[5, 11, 13, 8, 7, 0, 9, 6, 4, 1, 12, 14, 15, 2, 10, 3]",0.0,RandomGeneration,6,1,119
23,"[14, 8, 3, 1, 2, 7, 11, 12, 10, 6, 9, 0, 5, 13, 15, 4]",0.001003265380859375,RandomGeneration,6,1,128
24,"[0, 7, 14, 12, 15, 2, 10, 4, 11, 13, 5, 3, 1, 8, 6, 9]",0.0,RandomGeneration,8,1,130
25,"[8, 6, 10, 12, 14, 0, 5, 4, 15, 2, 13, 9, 11, 7, 1, 3]",0.0009970664978027344,RandomGeneration,8,3,144
26,"[6, 14, 10, 15, 11, 7, 4, 0, 2, 3, 8, 5, 12, 9, 1, 13]",0.0,RandomGeneration,6,3,126
27,"[11, 10, 14, 12, 13, 5, 9, 0, 1, 2, 7, 15, 8, 6, 3, 4]",0.0009999275207519531,RandomGeneration,6,3,132
28,"[6, 14, 10, 1, 11, 15, 0, 4, 8, 2, 9, 12, 13, 5, 7, 3]",0.0,RandomGeneration,6,2,127
29,"[10, 4, 1, 0, 13, 7, 15, 11, 5, 2, 6, 3, 9, 8, 12, 14]",0.0,RandomGeneration,4,24,129
30,"[12, 7, 5, 1, 0, 10, 3, 9, 15, 14, 8, 13, 2, 6, 4, 11]",0.0010046958923339844,RandomGeneration,8,2,151
31,"[12, 14, 3, 0, 2, 11, 13, 1, 15, 4, 5, 6, 10, 9, 7, 8]",0.0,RandomGeneration,6,5,136
32,"[6, 8, 7, 2, 5, 9, 0, 10, 13, 11, 4, 3, 15, 1, 14, 12]",0.0009953975677490234,RandomGeneration,8,2,136
33,"[5, 9, 13, 2, 15, 10, 11, 8, 6, 7, 1, 4, 12, 0, 3, 14]",0.0,RandomGeneration,8,1,130
34,"[7, 5, 1, 10, 0, 4, 3, 11, 12, 2, 14, 9, 8, 15, 6, 13]",0.0010013580322265625,RandomGeneration,6,2,127
35,"[12, 2, 7, 11, 4, 14, 6, 0, 10, 9, 3, 15, 8, 13, 5, 1]",0.0,RandomGeneration,6,2,127
36,"[11, 10, 1, 12, 3, 8, 9, 7, 6, 0, 5, 14, 13, 15, 4, 2]",0.0,RandomGeneration,8,1,134
37,"[7, 10, 0, 14, 2, 3, 8, 6, 15, 11, 1, 5, 9, 13, 12, 4]",0.0,RandomGeneration,6,3,132
38,"[11, 10, 1, 13, 2, 12, 0, 15, 3, 5, 9, 7, 8, 14, 6, 4]",0.0,RandomGeneration,8,2,141
39,"[9, 2, 0, 6, 12, 14, 3, 4, 15, 11, 8, 13, 10, 1, 7, 5]",0.0009999275207519531,RandomGeneration,8,1,130
40,"[9, 5, 8, 14, 4, 3, 11, 2, 7, 6, 10, 15, 13, 0, 12, 1]",0.0,RandomGeneration,8,1,141
41,"[15, 0, 5, 6, 13, 8, 2, 10, 14, 3, 9, 4, 12, 7, 1, 11]",0.0009987354278564453,RandomGeneration,6,4,131
42,"[11, 5, 8, 14, 4, 12, 6, 3, 10, 2, 13, 15, 7, 0, 1, 9]",0.0,RandomGeneration,6,3,126
43,"[1, 9, 8, 5, 15, 12, 3, 14, 13, 4, 10, 7, 11, 6, 0, 2]",0.00099945068359375,RandomGeneration,8,1,134
44,"[15, 5, 10, 12, 9, 6, 7, 13, 0, 14, 11, 1, 2, 4, 8, 3]",0.0,RandomGeneration,6,7,137
45,"[4, 6, 7, 0, 10, 15, 1, 3, 5, 8, 12, 13, 11, 14, 2, 9]",0.0,RandomGeneration,6,3,129
46,"[4, 8, 6, 5, 1, 15, 9, 0, 14, 12, 2, 11, 7, 10, 13, 3]",0.0010023117065429688,RandomGeneration,6,2,127
47,"[7, 1, 6, 14, 5, 11, 0, 9, 13, 12, 10, 8, 2, 15, 3, 4]",0.0,RandomGeneration,6,2,127
48,"[10, 9, 15, 8, 3, 6, 14, 13, 1, 7, 0, 12, 4, 2, 11, 5]",0.0009982585906982422,RandomGeneration,6,4,131
49,"[14, 2, 0, 15, 4, 9, 13, 12, 5, 7, 8, 10, 6, 1, 11, 3]",0.0,RandomGeneration,8,1,132
50,"[6, 2, 13, 8, 4, 15, 14, 12, 1, 9, 5, 10, 3, 0, 11, 7]",0.0010001659393310547,RandomGeneration,6,3,129
51,"[15, 6, 11, 0, 7, 13, 12, 9, 2, 5, 8, 3, 10, 4, 1, 14]",0.0,RandomGeneration,6,5,136
52,"[2, 15, 6, 14, 3, 9, 7, 0, 12, 8, 1, 4, 11, 5, 13, 10]",0.0009715557098388672,RandomGeneration,6,2,130
53,"[5, 6, 13, 11, 9, 8, 12, 0, 3, 1, 10, 4, 15, 2, 7, 14]",0.0,RandomGeneration,6,2,127
54,"[15, 13, 12, 4, 14, 11, 7, 9, 2, 3, 6, 10, 1, 5, 8, 0]",0.0,RandomGeneration,8,1,130
55,"[4, 1, 11, 10, 3, 13, 7, 15, 8, 0, 12, 14, 5, 6, 9, 2]",0.0010366439819335938,RandomGeneration,6,5,136
56,"[15, 8, 0, 7, 2, 14, 10, 9, 13, 1, 12, 11, 4, 5, 3, 6]",0.0,RandomGeneration,6,2,130
57,"[2, 10, 5, 1, 0, 7, 6, 15, 14, 12, 9, 3, 13, 11, 4, 8]",0.0009908676147460938,RandomGeneration,6,5,136
58,"[3, 5, 10, 15, 13, 6, 1, 14, 0, 9, 4, 2, 11, 12, 8, 7]",0.0,RandomGeneration,4,15,120
59,"[6, 1, 5, 12, 3, 9, 13, 14, 10, 2, 11, 15, 0, 4, 7, 8]",0.0009946823120117188,RandomGeneration,6,3,129
60,"[0, 12, 3, 10, 14, 2, 11, 7, 15, 6, 4, 8, 5, 13, 1, 9]",0.0,RandomGeneration,8,1,136
61,"[9, 11, 5, 6, 15, 14, 0, 7, 13, 4, 8, 1, 12, 3, 10, 2]",0.0009999275207519531,RandomGeneration,6,2,127
62,"[9, 6, 7, 12, 1, 0, 4, 2, 5, 13, 10, 15, 8, 11, 14, 3]",0.0,RandomGeneration,6,2,124
63,"[11, 9, 1, 0, 3, 6, 7, 13, 4, 15, 5, 10, 2, 8, 14, 12]",0.00099945068359375,RandomGeneration,6,6,132
64,"[14, 2, 9, 8, 3, 1, 15, 13, 7, 5, 6, 10, 11, 0, 4, 12]",0.0,RandomGeneration,6,7,137
65,"[6, 9, 12, 14, 1, 7, 2, 0, 11, 13, 10, 5, 4, 3, 8, 15]",0.001001119613647461,RandomGeneration,8,1,131
66,"[0, 11, 2, 8, 6, 1, 13, 9, 10, 4, 14, 7, 3, 5, 12, 15]",0.0,RandomGeneration,6,3,126
67,"[9, 7, 13, 0, 10, 12, 5, 8, 11, 2, 14, 15, 6, 3, 4, 1]",0.0009987354278564453,RandomGeneration,6,2,127
68,"[4, 10, 7, 15, 3, 2, 1, 9, 12, 0, 11, 8, 5, 14, 13, 6]",0.0,RandomGeneration,6,6,135
69,"[0, 8, 7, 6, 13, 5, 12, 15, 1, 2, 3, 4, 14, 10, 9, 11]",0.0010023117065429688,RandomGeneration,4,21,126
70,"[5, 13, 11, 7, 12, 10, 6, 9, 2, 0, 8, 14, 4, 3, 1, 15]",0.0,RandomGeneration,10,1,140
71,"[12, 5, 9, 13, 7, 8, 14, 10, 3, 4, 2, 6, 0, 1, 11, 15]",0.0010023117065429688,RandomGeneration,8,2,135
72,"[6, 14, 13, 3, 15, 10, 12, 4, 9, 8, 7, 1, 11, 0, 2, 5]",0.0,RandomGeneration,6,1,125
73,"[10, 7, 2, 4, 0, 13, 3, 5, 11, 15, 6, 12, 8, 14, 9, 1]",0.0010030269622802734,RandomGeneration,12,1,162
74,"[3, 12, 6, 13, 0, 7, 1, 11, 10, 9, 8, 15, 14, 2, 4, 5]",0.0,RandomGeneration,6,4,131
75,"[0, 12, 13, 1, 9, 11, 15, 8, 2, 5, 3, 6, 14, 7, 4, 10]",0.0010170936584472656,RandomGeneration,8,2,151
76,"[0, 9, 11, 5, 3, 7, 13, 12, 14, 2, 4, 6, 1, 8, 15, 10]",0.0,RandomGeneration,6,2,127
77,"[12, 1, 11, 2, 4, 8, 6, 10, 14, 15, 13, 0, 5, 3, 9, 7]",0.0010082721710205078,RandomGeneration,8,1,136
78,"[1, 0, 5, 11, 4, 14, 8, 10, 12, 7, 9, 3, 13, 15, 2, 6]",0.0,RandomGeneration,6,7,134
79,"[0, 12, 1, 11, 10, 7, 15, 8, 3, 13, 9, 6, 5, 4, 2, 14]",0.0,RandomGeneration,8,1,130
80,"[6, 15, 0, 14, 10, 7, 9, 13, 11, 3, 2, 5, 4, 8, 1, 12]",0.0009999275207519531,RandomGeneration,6,4,131
81,"[11, 5, 13, 4, 0, 2, 12, 7, 15, 8, 1, 3, 10, 6, 9, 14]",0.0,RandomGeneration,6,2,127
82,"[14, 0, 13, 2, 15, 8, 3, 4, 11, 5, 12, 9, 6, 10, 7, 1]",0.0,RandomGeneration,6,3,132
83,"[6, 14, 11, 10, 15, 3, 12, 2, 9, 5, 4, 8, 13, 0, 1, 7]",0.0010068416595458984,RandomGeneration,6,8,136
84,"[12, 15, 14, 11, 5, 2, 4, 7, 9, 1, 3, 6, 0, 10, 8, 13]",0.0009987354278564453,RandomGeneration,6,4,134
85,"[15, 9, 7, 5, 6, 14, 3, 12, 8, 2, 1, 4, 0, 10, 13, 11]",0.0,RandomGeneration,6,2,124
86,"[12, 8, 7, 3, 6, 2, 10, 0, 9, 1, 15, 11, 13, 4, 14, 5]",0.0010013580322265625,RandomGeneration,8,1,126
87,"[12, 3, 11, 13, 8, 0, 6, 15, 5, 14, 9, 2, 4, 7, 10, 1]",0.0,RandomGeneration,6,5,133
88,"[3, 4, 1, 8, 12, 0, 14, 2, 9, 5, 15, 13, 10, 7, 6, 11]",0.0009999275207519531,RandomGeneration,6,3,126
89,"[0, 9, 13, 7, 2, 14, 5, 12, 4, 15, 3, 10, 8, 6, 1, 11]",0.0,RandomGeneration,8,1,138
90,"[2, 5, 4, 12, 11, 7, 14, 15, 6, 3, 0, 1, 8, 9, 10, 13]",0.0009706020355224609,RandomGeneration,6,8,136
91,"[10, 13, 1, 11, 15, 4, 3, 6, 9, 8, 12, 7, 0, 5, 2, 14]",0.0,RandomGeneration,6,5,136
92,"[6, 14, 4, 13, 15, 11, 3, 5, 2, 8, 0, 1, 9, 7, 12, 10]",0.001032114028930664,RandomGeneration,6,2,133
93,"[1, 10, 3, 7, 11, 13, 4, 8, 0, 2, 6, 9, 14, 12, 5, 15]",0.0,RandomGeneration,8,2,136
94,"[4, 1, 9, 12, 10, 3, 11, 0, 2, 14, 5, 7, 13, 15, 8, 6]",0.000997304916381836,RandomGeneration,8,1,136
95,"[14, 12, 10, 2, 9, 7, 4, 6, 0, 3, 11, 1, 8, 15, 13, 5]",0.0,RandomGeneration,6,1,119
96,"[7, 6, 0, 15, 10, 13, 3, 5, 4, 12, 2, 9, 1, 8, 11, 14]",0.001001119613647461,RandomGeneration,8,1,130
97,"[7, 10, 15, 12, 11, 1, 14, 13, 2, 0, 8, 6, 9, 4, 3, 5]",0.0,RandomGeneration,6,2,127
98,"[1, 9, 7, 2, 11, 3, 0, 6, 14, 12, 4, 15, 13, 8, 5, 10]",0.0009982585906982422,RandomGeneration,6,4,131
99,"[4, 11, 9, 10, 15, 14, 3, 6, 8, 2, 13, 0, 5, 12, 7, 1]",0.0,RandomGeneration,6,1,122
100,"[12, 4, 7, 2, 9, 3, 6, 14, 15, 5, 0, 11, 13, 1, 8, 10]",0.00099945068359375,RandomGeneration,6,3,129
101,"[7, 10, 9, 8, 4, 11, 6, 12, 14, 2, 15, 3, 5, 1, 13, 0]",0.0,RandomGeneration,6,6,135
102,"[4, 12, 0, 13, 14, 7, 9, 5, 6, 3, 15, 2, 10, 1, 8, 11]",0.0010035037994384766,RandomGeneration,6,2,127
103,"[0, 14, 12, 9, 11, 8, 2, 15, 10, 1, 3, 5, 7, 6, 4, 13]",0.0,RandomGeneration,6,1,125
104,"[7, 10, 2, 9, 14, 8, 11, 0, 4, 1, 13, 5, 6, 3, 12, 15]",0.0010097026824951172,RandomGeneration,6,3,126
105,"[8, 11, 9, 4, 0, 2, 10, 13, 5, 3, 7, 14, 1, 6, 12, 15]",0.0,RandomGeneration,6,2,127
106,"[5, 15, 1, 13, 14, 10, 7, 11, 12, 6, 0, 9, 8, 2, 4, 3]",0.0,RandomGeneration,6,2,127
107,"[3, 11, 4, 7, 0, 6, 10, 1, 9, 14, 5, 8, 2, 13, 12, 15]",0.0009925365447998047,RandomGeneration,6,4,131
108,"[2, 9, 12, 1, 8, 0, 14, 4, 6, 3, 15, 13, 5, 7, 11, 10]",0.0,RandomGeneration,6,4,131
109,"[4, 8, 0, 9, 7, 13, 15, 3, 1, 2, 12, 10, 14, 11, 6, 5]",0.0009965896606445312,RandomGeneration,6,9,144
110,"[12, 10, 15, 5, 2, 3, 11, 9, 7, 0, 1, 6, 14, 8, 4, 13]",0.0,RandomGeneration,6,2,127
111,"[5, 13, 11, 4, 14, 10, 9, 3, 8, 6, 0, 15, 7, 2, 12, 1]",0.0009975433349609375,RandomGeneration,6,4,128
112,"[0, 8, 13, 11, 7, 15, 3, 6, 10, 9, 2, 1, 14, 12, 4, 5]",0.0,RandomGeneration,8,1,129
113,"[6, 4, 13, 15, 1, 8, 2, 12, 5, 0, 3, 11, 14, 10, 9, 7]",0.0009999275207519531,RandomGeneration,6,6,135
114,"[2, 8, 11, 1, 7, 4, 0, 6, 12, 3, 14, 13, 10, 5, 9, 15]",0.0,RandomGeneration,6,3,132
115,"[14, 4, 2, 5, 15, 1, 0, 3, 8, 13, 12, 10, 9, 7, 11, 6]",0.0010025501251220703,RandomGeneration,8,1,131
116,"[3, 2, 4, 8, 14, 13, 7, 6, 11, 15, 9, 0, 1, 10, 5, 12]",0.0,RandomGeneration,4,18,123
117,"[4, 8, 1, 14, 5, 10, 0, 7, 12, 6, 13, 11, 3, 2, 9, 15]",0.0009987354278564453,RandomGeneration,6,5,136
118,"[10, 2, 3, 13, 6, 7, 0, 12, 5, 15, 4, 1, 8, 11, 9, 14]",0.0,RandomGeneration,6,1,122
119,"[0, 6, 1, 14, 7, 12, 9, 2, 15, 4, 3, 13, 11, 5, 10, 8]",0.0,RandomGeneration,6,1,125
120,"[9, 14, 7, 13, 0, 8, 10, 1, 6, 5, 11, 3, 15, 12, 2, 4]",0.0010235309600830078,RandomGeneration,8,1,128
121,"[1, 0, 7, 12, 14, 2, 9, 13, 4, 15, 11, 3, 5, 10, 8, 6]",0.0,RandomGeneration,8,1,138
122,"[7, 4, 5, 3, 2, 6, 15, 10, 14, 12, 1, 13, 9, 0, 11, 8]",0.0009469985961914062,RandomGeneration,6,3,129
123,"[5, 9, 14, 8, 6, 3, 2, 13, 1, 7, 10, 11, 15, 0, 12, 4]",0.0,RandomGeneration,6,2,127
124,"[10, 3, 11, 7, 5, 0, 8, 15, 1, 13, 9, 4, 12, 2, 14, 6]",0.0009980201721191406,RandomGeneration,6,2,130
125,"[2, 7, 10, 1, 0, 9, 15, 12, 11, 4, 14, 13, 5, 6, 8, 3]",0.0,RandomGeneration,8,3,141
126,"[14, 4, 11, 2, 10, 6, 3, 8, 7, 5, 13, 0, 1, 15, 12, 9]",0.001013040542602539,RandomGeneration,6,2,124
127,"[7, 3, 8, 5, 14, 0, 11, 6, 13, 10, 2, 12, 4, 1, 15, 9]",0.0,RandomGeneration,8,1,138
128,"[6, 10, 3, 7, 5, 9, 2, 4, 11, 12, 8, 15, 13, 0, 14, 1]",0.0009889602661132812,RandomGeneration,8,1,136
129,"[7, 4, 12, 1, 0, 8, 14, 6, 10, 11, 13, 5, 9, 15, 2, 3]",0.0,RandomGeneration,8,1,132
130,"[1, 7, 2, 6, 4, 14, 0, 8, 15, 12, 9, 13, 10, 3, 11, 5]",0.001028299331665039,RandomGeneration,8,1,137
131,"[11, 2, 8, 6, 3, 13, 14, 9, 0, 10, 7, 12, 1, 5, 15, 4]",0.0,RandomGeneration,8,1,138
132,"[13, 0, 15, 9, 6, 8, 1, 7, 3, 11, 2, 14, 10, 4, 12, 5]",0.0010004043579101562,RandomGeneration,6,2,130
133,"[5, 15, 9, 3, 2, 6, 14, 4, 13, 12, 7, 0, 10, 11, 8, 1]",0.0,RandomGeneration,10,1,154
134,"[15, 3, 2, 7, 14, 8, 13, 0, 4, 10, 6, 1, 11, 12, 5, 9]",0.0009963512420654297,RandomGeneration,6,3,126
135,"[6, 1, 2, 14, 10, 7, 8, 9, 0, 12, 5, 11, 4, 15, 3, 13]",0.0,RandomGeneration,6,3,132
136,"[10, 5, 4, 7, 2, 3, 8, 14, 15, 1, 9, 0, 12, 6, 11, 13]",0.0009753704071044922,RandomGeneration,6,1,122
137,"[0, 13, 10, 1, 5, 12, 4, 6, 9, 8, 11, 7, 3, 14, 2, 15]",0.0,RandomGeneration,6,5,136
138,"[3, 13, 1, 11, 8, 7, 15, 6, 12, 14, 5, 9, 4, 2, 10, 0]",0.0,RandomGeneration,6,2,127
139,"[3, 14, 15, 12, 13, 8, 7, 10, 5, 2, 0, 9, 11, 1, 6, 4]",0.00099945068359375,RandomGeneration,6,6,135
140,"[11, 5, 12, 0, 15, 3, 13, 2, 4, 1, 9, 10, 8, 7, 6, 14]",0.0,RandomGeneration,4,15,120
141,"[7, 11, 9, 0, 2, 13, 1, 15, 8, 12, 5, 6, 14, 10, 3, 4]",0.0010242462158203125,RandomGeneration,8,1,134
142,"[7, 13, 15, 1, 8, 2, 0, 14, 6, 10, 9, 3, 4, 12, 5, 11]",0.0,RandomGeneration,8,1,138
143,"[13, 10, 14, 9, 1, 5, 3, 11, 0, 7, 12, 8, 4, 2, 15, 6]",0.0009999275207519531,RandomGeneration,6,3,129
144,"[5, 8, 14, 0, 10, 12, 4, 13, 7, 1, 3, 2, 9, 6, 11, 15]",0.0,RandomGeneration,6,3,129
145,"[8, 2, 12, 15, 6, 10, 9, 1, 5, 13, 0, 14, 11, 7, 3, 4]",0.001001596450805664,RandomGeneration,6,3,132
146,"[10, 11, 4, 0, 7, 13, 6, 15, 12, 9, 3, 8, 2, 14, 5, 1]",0.0,RandomGeneration,6,2,130
147,"[5, 13, 2, 10, 8, 11, 4, 7, 1, 9, 14, 6, 15, 12, 0, 3]",0.0,RandomGeneration,8,12,177
148,"[6, 4, 2, 8, 10, 14, 13, 12, 1, 3, 9, 11, 15, 0, 5, 7]",0.0009989738464355469,RandomGeneration,8,3,143
149,"[6, 5, 7, 3, 12, 2, 13, 8, 10, 0, 14, 9, 1, 4, 11, 15]",0.0,RandomGeneration,8,1,136
150,"[3, 12, 13, 11, 8, 5, 1, 9, 10, 7, 4, 14, 2, 6, 0, 15]",0.0009961128234863281,RandomGeneration,6,2,127
151,"[0, 7, 4, 5, 14, 10, 8, 9, 12, 11, 3, 13, 2, 15, 1, 6]",0.0,RandomGeneration,6,3,129
152,"[8, 6, 13, 4, 9, 3, 0, 2, 11, 1, 7, 14, 12, 5, 10, 15]",0.0010089874267578125,RandomGeneration,6,2,130
153,"[8, 2, 12, 7, 11, 15, 5, 10, 13, 9, 4, 3, 6, 0, 14, 1]",0.0,RandomGeneration,6,5,133
154,"[14, 0, 1, 15, 11, 10, 12, 9, 4, 2, 7, 3, 13, 8, 5, 6]",0.0009999275207519531,RandomGeneration,4,21,126
155,"[2, 13, 6, 14, 11, 8, 0, 12, 4, 10, 5, 7, 3, 15, 9, 1]",0.0,RandomGeneration,6,2,130
156,"[8, 6, 2, 14, 4, 7, 15, 13, 9, 10, 12, 5, 11, 1, 0, 3]",0.0009706020355224609,RandomGeneration,10,1,140
157,"[15, 6, 1, 7, 13, 0, 4, 3, 9, 8, 12, 5, 10, 2, 11, 14]",0.0,RandomGeneration,6,2,130
158,"[11, 0, 5, 6, 14, 13, 15, 10, 12, 1, 9, 2, 8, 3, 7, 4]",0.0,RandomGeneration,8,1,137
159,"[12, 0, 1, 14, 11, 10, 2, 4, 5, 9, 13, 15, 6, 3, 7, 8]",0.0009992122650146484,RandomGeneration,8,1,136
160,"[5, 12, 13, 8, 10, 11, 15, 3, 2, 6, 14, 4, 0, 1, 9, 7]",0.0,RandomGeneration,6,2,124
161,"[9, 13, 11, 6, 7, 8, 5, 12, 15, 14, 4, 1, 0, 10, 3, 2]",0.001024007797241211,RandomGeneration,8,1,126
162,"[15, 11, 5, 0, 7, 3, 4, 2, 10, 6, 14, 9, 12, 13, 8, 1]",0.0,RandomGeneration,6,3,126
163,"[3, 13, 0, 11, 14, 12, 1, 8, 9, 10, 7, 2, 5, 15, 4, 6]",0.001001119613647461,RandomGeneration,6,2,127
164,"[15, 6, 5, 4, 10, 1, 14, 3, 8, 11, 2, 0, 12, 9, 13, 7]",0.0,RandomGeneration,6,3,129
165,"[0, 11, 7, 1, 5, 13, 14, 2, 3, 6, 8, 15, 9, 10, 4, 12]",0.0,RandomGeneration,6,1,128
166,"[13, 8, 9, 2, 15, 7, 3, 0, 11, 4, 10, 14, 1, 5, 6, 12]",0.0009748935699462891,RandomGeneration,6,2,127
167,"[13, 10, 4, 1, 2, 7, 0, 9, 15, 3, 12, 5, 11, 6, 14, 8]",0.0,RandomGeneration,6,2,127
168,"[14, 7, 3, 6, 0, 15, 12, 4, 8, 5, 1, 2, 11, 13, 9, 10]",0.0009996891021728516,RandomGeneration,8,2,133
169,"[3, 12, 15, 2, 10, 9, 8, 1, 4, 5, 11, 13, 0, 6, 7, 14]",0.0,RandomGeneration,10,1,144
170,"[9, 14, 12, 6, 5, 4, 8, 3, 13, 15, 11, 2, 10, 0, 1, 7]",0.001024007797241211,RandomGeneration,8,1,134
171,"[8, 2, 15, 11, 6, 13, 14, 7, 10, 0, 3, 12, 1, 9, 5, 4]",0.0,RandomGeneration,6,2,124
172,"[6, 1, 0, 14, 4, 11, 15, 13, 8, 9, 3, 2, 7, 10, 5, 12]",0.0010013580322265625,RandomGeneration,6,4,131
173,"[7, 13, 9, 10, 0, 4, 2, 5, 1, 11, 3, 14, 8, 6, 15, 12]",0.0,RandomGeneration,8,1,131
174,"[7, 6, 8, 11, 4, 13, 5, 12, 2, 9, 10, 1, 15, 14, 3, 0]",0.0,RandomGeneration,4,24,129
175,"[9, 14, 12, 2, 8, 3, 0, 1, 4, 7, 11, 5, 6, 15, 10, 13]",0.0,RandomGeneration,6,3,129
176,"[15, 6, 13, 2, 4, 5, 10, 8, 9, 12, 1, 7, 11, 14, 0, 3]",0.0,RandomGeneration,6,3,132
177,"[8, 13, 2, 12, 10, 11, 4, 0, 14, 6, 5, 3, 15, 9, 7, 1]",0.0009999275207519531,RandomGeneration,6,2,130
178,"[11, 7, 1, 9, 14, 0, 4, 13, 15, 8, 6, 12, 2, 5, 3, 10]",0.0,RandomGeneration,6,3,132
179,"[11, 6, 5, 12, 9, 14, 1, 4, 0, 7, 13, 10, 2, 3, 15, 8]",0.0010263919830322266,RandomGeneration,8,3,141
180,"[0, 8, 7, 14, 1, 4, 10, 11, 5, 2, 13, 15, 6, 9, 3, 12]",0.0,RandomGeneration,8,1,137
181,"[15, 3, 13, 5, 2, 7, 9, 8, 4, 12, 11, 10, 0, 1, 14, 6]",0.0010018348693847656,RandomGeneration,10,1,154
182,"[8, 10, 2, 11, 15, 3, 13, 9, 6, 0, 1, 7, 5, 12, 4, 14]",0.0,RandomGeneration,6,2,130
183,"[15, 13, 0, 9, 8, 3, 1, 7, 4, 10, 2, 6, 12, 5, 14, 11]",0.0,RandomGeneration,6,2,124
184,"[2, 12, 4, 14, 0, 3, 8, 6, 5, 7, 13, 11, 9, 1, 10, 15]",0.0009713172912597656,RandomGeneration,6,4,131
185,"[4, 15, 3, 7, 1, 0, 2, 14, 8, 12, 10, 5, 9, 6, 11, 13]",0.0,RandomGeneration,6,4,131
186,"[9, 3, 13, 10, 4, 14, 8, 12, 5, 15, 0, 7, 11, 1, 2, 6]",0.0010001659393310547,RandomGeneration,8,1,136
187,"[4, 10, 2, 3, 13, 8, 12, 7, 6, 5, 9, 0, 14, 11, 15, 1]",0.0,RandomGeneration,8,1,131
188,"[6, 9, 3, 15, 1, 14, 5, 2, 13, 11, 12, 0, 4, 10, 8, 7]",0.0010254383087158203,RandomGeneration,8,1,129
189,"[7, 4, 10, 15, 3, 12, 5, 8, 0, 2, 6, 1, 14, 13, 11, 9]",0.0,RandomGeneration,6,2,130
190,"[13, 0, 5, 14, 12, 15, 3, 4, 6, 2, 8, 10, 1, 7, 11, 9]",0.001001119613647461,RandomGeneration,8,1,140
