,SBoxes,time_elapsed,generation_method,max_item,max_item_count,zero_items_count
14,"[6, 2, 5, 15, 3, 8, 4, 1, 13, 7, 12, 14, 0, 9, 10, 11]",0.0010304450988769531,RandomGeneration,6,6,135
15,"[0, 15, 8, 10, 11, 9, 14, 5, 6, 7, 3, 13, 12, 1, 2, 4]",0.0,RandomGeneration,8,2,143
16,"[11, 6, 9, 2, 4, 13, 10, 15, 14, 0, 3, 5, 12, 1, 7, 8]",0.00099945068359375,RandomGeneration,6,2,127
17,"[10, 0, 5, 8, 15, 13, 1, 4, 9, 3, 11, 2, 7, 14, 12, 6]",0.0,RandomGeneration,6,6,135
18,"[10, 8, 4, 3, 15, 9, 1, 11, 6, 12, 14, 7, 13, 0, 2, 5]",0.0010001659393310547,RandomGeneration,4,21,126
19,"[5, 2, 6, 9, 11, 10, 1, 15, 14, 4, 8, 13, 12, 7, 3, 0]",0.0,RandomGeneration,6,14,133
20,"[9, 13, 4, 14, 7, 0, 8, 1, 2, 3, 5, 6, 12, 15, 10, 11]",0.0010008811950683594,RandomGeneration,6,3,132
21,"[2, 1, 15, 13, 7, 4, 6, 0, 5, 14, 8, 12, 3, 11, 9, 10]",0.0,RandomGeneration,6,6,132
22,"[11, 2, 9, 10, 12, 0, 14, 3, 5, 1, 4, 8, 13, 15, 6, 7]",0.0,RandomGeneration,6,1,122
23,"[5, 13, 4, 10, 7, 2, 6, 0, 15, 3, 12, 1, 9, 11, 14, 8]",0.0010013580322265625,RandomGeneration,6,5,136
24,"[13, 11, 4, 7, 9, 2, 10, 15, 0, 1, 6, 5, 3, 8, 12, 14]",0.0,RandomGeneration,8,1,130
25,"[6, 2, 5, 15, 12, 7, 8, 14, 11, 0, 10, 13, 9, 3, 1, 4]",0.0009970664978027344,RandomGeneration,4,18,123
26,"[8, 6, 2, 3, 1, 13, 7, 0, 12, 14, 9, 11, 5, 15, 10, 4]",0.0,RandomGeneration,6,4,128
27,"[3, 2, 9, 5, 10, 0, 8, 11, 1, 15, 7, 6, 14, 12, 4, 13]",0.0010008811950683594,RandomGeneration,6,4,131
28,"[4, 8, 0, 6, 13, 1, 11, 5, 3, 9, 10, 15, 12, 14, 7, 2]",0.0,RandomGeneration,8,1,136
29,"[2, 4, 8, 10, 14, 9, 12, 3, 15, 0, 1, 11, 5, 6, 7, 13]",0.0009996891021728516,RandomGeneration,6,1,128
30,"[6, 8, 12, 7, 5, 4, 1, 9, 0, 11, 15, 10, 3, 2, 13, 14]",0.0,RandomGeneration,6,2,124
31,"[3, 6, 14, 12, 13, 10, 0, 8, 9, 4, 2, 5, 1, 11, 7, 15]",0.0,RandomGeneration,6,4,131
32,"[6, 14, 3, 10, 15, 2, 11, 0, 13, 4, 9, 5, 8, 12, 1, 7]",0.0009996891021728516,RandomGeneration,8,3,141
33,"[12, 10, 14, 1, 7, 3, 0, 15, 4, 11, 6, 2, 5, 13, 8, 9]",0.0,RandomGeneration,8,1,138
34,"[0, 13, 11, 1, 9, 5, 12, 2, 4, 14, 3, 10, 8, 15, 7, 6]",0.0009999275207519531,RandomGeneration,6,2,124
35,"[6, 2, 11, 10, 9, 15, 3, 1, 4, 14, 0, 5, 7, 13, 12, 8]",0.0,RandomGeneration,10,1,134
36,"[6, 14, 12, 4, 9, 3, 5, 15, 2, 8, 7, 1, 0, 13, 11, 10]",0.0009710788726806641,RandomGeneration,6,2,127
37,"[0, 4, 2, 8, 13, 10, 5, 6, 9, 15, 1, 3, 7, 11, 12, 14]",0.0,RandomGeneration,6,4,131
38,"[8, 1, 3, 4, 2, 15, 10, 12, 14, 6, 9, 5, 13, 11, 7, 0]",0.0010385513305664062,RandomGeneration,6,1,122
39,"[2, 10, 12, 11, 9, 14, 6, 15, 1, 5, 8, 3, 7, 4, 0, 13]",0.0,RandomGeneration,6,3,126
40,"[13, 8, 0, 1, 3, 6, 14, 4, 10, 7, 11, 12, 9, 2, 5, 15]",0.0009906291961669922,RandomGeneration,8,2,143
41,"[12, 2, 14, 15, 1, 8, 11, 6, 5, 3, 10, 13, 9, 4, 0, 7]",0.0,RandomGeneration,6,2,127
42,"[8, 13, 6, 14, 5, 2, 0, 10, 4, 7, 3, 12, 11, 9, 1, 15]",0.0,RandomGeneration,6,2,127
43,"[6, 5, 0, 2, 8, 1, 12, 15, 13, 10, 7, 3, 4, 11, 14, 9]",0.0009713172912597656,RandomGeneration,8,1,137
44,"[4, 14, 7, 3, 1, 0, 9, 8, 13, 2, 6, 10, 11, 5, 12, 15]",0.0,RandomGeneration,8,1,140
45,"[2, 11, 8, 5, 4, 0, 14, 6, 1, 7, 3, 12, 9, 15, 13, 10]",0.0010001659393310547,RandomGeneration,6,6,135
46,"[7, 15, 11, 10, 6, 0, 2, 8, 12, 4, 5, 1, 13, 3, 9, 14]",0.0,RandomGeneration,10,1,134
47,"[5, 0, 12, 8, 10, 14, 9, 4, 15, 7, 1, 3, 13, 6, 11, 2]",0.0009999275207519531,RandomGeneration,6,1,128
48,"[5, 2, 9, 4, 14, 11, 13, 7, 12, 3, 10, 0, 1, 6, 8, 15]",0.0,RandomGeneration,6,2,127
49,"[8, 11, 14, 9, 13, 0, 6, 4, 12, 15, 5, 3, 1, 10, 7, 2]",0.0009989738464355469,RandomGeneration,6,1,125
50,"[9, 6, 8, 10, 11, 1, 14, 5, 3, 0, 2, 4, 13, 15, 12, 7]",0.0,RandomGeneration,10,1,144
51,"[6, 9, 8, 0, 7, 5, 3, 12, 14, 2, 13, 4, 15, 1, 10, 11]",0.0009999275207519531,RandomGeneration,8,1,128
52,"[12, 1, 5, 13, 6, 8, 15, 0, 4, 7, 9, 11, 14, 3, 10, 2]",0.0,RandomGeneration,6,4,131
53,"[2, 15, 1, 9, 12, 8, 10, 14, 0, 4, 5, 7, 11, 13, 6, 3]",0.0,RandomGeneration,6,4,131
54,"[15, 2, 9, 14, 5, 0, 13, 12, 11, 10, 3, 4, 6, 1, 8, 7]",0.0010266304016113281,RandomGeneration,6,5,136
55,"[3, 2, 8, 1, 6, 9, 7, 11, 10, 13, 14, 5, 0, 15, 4, 12]",0.0,RandomGeneration,6,3,129
56,"[7, 13, 11, 9, 1, 2, 10, 15, 3, 8, 12, 14, 6, 0, 4, 5]",0.0009984970092773438,RandomGeneration,6,2,127
57,"[1, 11, 14, 6, 5, 13, 3, 0, 10, 4, 12, 7, 9, 8, 15, 2]",0.0,RandomGeneration,6,4,131
58,"[4, 11, 3, 8, 6, 9, 15, 5, 12, 14, 13, 1, 7, 2, 10, 0]",0.0010023117065429688,RandomGeneration,6,4,128
59,"[2, 11, 9, 12, 14, 1, 8, 5, 15, 7, 4, 6, 0, 10, 3, 13]",0.0,RandomGeneration,6,3,129
60,"[7, 6, 4, 9, 3, 13, 14, 0, 2, 10, 12, 1, 5, 8, 15, 11]",0.0,RandomGeneration,8,1,138
61,"[9, 4, 13, 6, 15, 5, 14, 2, 12, 1, 7, 8, 3, 10, 0, 11]",0.0009982585906982422,RandomGeneration,6,2,127
62,"[5, 11, 2, 12, 6, 0, 4, 14, 15, 9, 7, 10, 3, 13, 8, 1]",0.0,RandomGeneration,6,2,127
63,"[10, 3, 4, 6, 7, 8, 0, 14, 15, 12, 9, 1, 5, 13, 11, 2]",0.0009746551513671875,RandomGeneration,6,4,131
64,"[0, 4, 15, 1, 10, 11, 3, 9, 5, 12, 13, 2, 7, 14, 6, 8]",0.0,RandomGeneration,6,3,129
65,"[15, 4, 3, 9, 10, 5, 7, 14, 12, 13, 0, 1, 8, 11, 6, 2]",0.0009999275207519531,RandomGeneration,6,4,131
66,"[1, 15, 3, 9, 7, 6, 13, 0, 2, 12, 14, 4, 8, 11, 5, 10]",0.0,RandomGeneration,6,4,131
67,"[4, 6, 13, 14, 7, 9, 12, 3, 1, 2, 11, 0, 8, 15, 5, 10]",0.0009999275207519531,RandomGeneration,6,4,131
68,"[7, 11, 14, 12, 1, 2, 9, 0, 15, 10, 4, 13, 5, 3, 8, 6]",0.0,RandomGeneration,8,2,133
69,"[10, 11, 5, 15, 7, 13, 9, 6, 0, 1, 14, 4, 12, 2, 3, 8]",0.0,RandomGeneration,10,1,154
70,"[10, 2, 1, 14, 3, 12, 15, 8, 5, 4, 11, 13, 6, 7, 0, 9]",0.0009999275207519531,RandomGeneration,6,2,127
71,"[15, 14, 0, 7, 12, 2, 8, 11, 4, 6, 9, 1, 5, 3, 10, 13]",0.0,RandomGeneration,8,1,130
72,"[9, 5, 3, 15, 7, 10, 14, 12, 1, 11, 8, 2, 13, 4, 0, 6]",0.0010006427764892578,RandomGeneration,6,3,132
73,"[0, 14, 10, 5, 11, 6, 7, 12, 1, 15, 13, 9, 8, 4, 3, 2]",0.0,RandomGeneration,8,1,140
74,"[5, 11, 10, 8, 14, 9, 12, 15, 3, 2, 7, 1, 4, 6, 0, 13]",0.0009992122650146484,RandomGeneration,6,3,129
75,"[5, 6, 9, 13, 15, 3, 4, 2, 1, 12, 8, 7, 14, 11, 0, 10]",0.0,RandomGeneration,6,3,132
76,"[4, 5, 8, 1, 2, 0, 3, 12, 6, 11, 13, 10, 14, 9, 15, 7]",0.0010001659393310547,RandomGeneration,6,2,127
77,"[2, 0, 15, 11, 5, 6, 12, 8, 14, 7, 13, 4, 9, 1, 3, 10]",0.0,RandomGeneration,8,2,143
78,"[4, 6, 2, 10, 7, 3, 5, 14, 11, 9, 12, 13, 0, 1, 15, 8]",0.0,RandomGeneration,6,4,131
79,"[12, 5, 8, 1, 0, 13, 15, 4, 2, 9, 11, 3, 7, 10, 14, 6]",0.0009999275207519531,RandomGeneration,8,3,143
80,"[2, 9, 0, 15, 7, 8, 6, 11, 4, 5, 14, 3, 12, 1, 13, 10]",0.0,RandomGeneration,10,1,140
81,"[5, 3, 12, 13, 7, 9, 11, 6, 10, 14, 4, 1, 8, 0, 15, 2]",0.0010001659393310547,RandomGeneration,8,1,136
82,"[8, 13, 4, 0, 7, 1, 6, 9, 15, 12, 14, 11, 3, 10, 5, 2]",0.0,RandomGeneration,6,1,125
83,"[8, 10, 3, 13, 7, 1, 9, 4, 11, 5, 0, 14, 12, 2, 15, 6]",0.0009999275207519531,RandomGeneration,8,4,142
84,"[1, 8, 11, 2, 3, 14, 10, 13, 12, 5, 0, 6, 7, 4, 15, 9]",0.0,RandomGeneration,6,6,138
85,"[9, 13, 8, 15, 7, 11, 2, 1, 5, 3, 12, 4, 0, 6, 14, 10]",0.0010004043579101562,RandomGeneration,6,3,129
86,"[3, 6, 10, 2, 15, 9, 11, 1, 7, 13, 5, 0, 14, 4, 12, 8]",0.0,RandomGeneration,6,3,132
87,"[3, 7, 1, 15, 14, 9, 0, 5, 4, 8, 11, 2, 10, 6, 12, 13]",0.0010004043579101562,RandomGeneration,6,2,118
88,"[3, 7, 2, 6, 9, 12, 11, 10, 4, 5, 15, 1, 13, 0, 8, 14]",0.0,RandomGeneration,6,4,131
89,"[5, 2, 0, 9, 6, 11, 14, 15, 1, 10, 12, 3, 13, 7, 4, 8]",0.0009992122650146484,RandomGeneration,6,2,127
90,"[4, 11, 2, 7, 5, 6, 9, 14, 13, 1, 15, 0, 8, 3, 12, 10]",0.0,RandomGeneration,6,2,127
91,"[8, 6, 3, 15, 14, 12, 9, 5, 13, 0, 10, 1, 4, 11, 2, 7]",0.0009996891021728516,RandomGeneration,6,3,129
92,"[13, 10, 2, 7, 15, 9, 14, 12, 4, 1, 11, 5, 3, 6, 0, 8]",0.0,RandomGeneration,6,3,129
93,"[7, 1, 15, 10, 9, 8, 6, 12, 0, 13, 2, 14, 3, 5, 4, 11]",0.0,RandomGeneration,6,3,132
94,"[14, 3, 4, 5, 7, 11, 12, 2, 0, 8, 13, 15, 6, 10, 1, 9]",0.0010001659393310547,RandomGeneration,6,3,132
95,"[3, 8, 2, 15, 14, 1, 5, 4, 7, 6, 0, 13, 9, 12, 10, 11]",0.0,RandomGeneration,6,6,135
96,"[7, 14, 6, 10, 9, 2, 3, 1, 12, 0, 4, 5, 15, 11, 8, 13]",0.0009999275207519531,RandomGeneration,6,2,127
97,"[2, 5, 1, 8, 13, 15, 14, 7, 6, 9, 12, 10, 4, 3, 11, 0]",0.0,RandomGeneration,8,1,138
98,"[7, 5, 10, 1, 11, 13, 12, 2, 3, 4, 0, 6, 8, 15, 9, 14]",0.0010004043579101562,RandomGeneration,6,3,126
99,"[11, 4, 8, 15, 0, 5, 10, 12, 9, 13, 14, 1, 2, 3, 6, 7]",0.0,RandomGeneration,4,21,126
100,"[7, 3, 9, 14, 8, 13, 5, 0, 12, 11, 1, 6, 10, 15, 4, 2]",0.0,RandomGeneration,12,1,155
101,"[1, 0, 7, 5, 6, 15, 11, 14, 8, 9, 4, 2, 3, 10, 12, 13]",0.0,RandomGeneration,6,3,132
102,"[11, 13, 5, 2, 15, 0, 12, 4, 7, 9, 8, 14, 1, 10, 6, 3]",0.0,RandomGeneration,8,1,136
103,"[9, 10, 6, 8, 4, 0, 11, 15, 5, 1, 12, 7, 3, 2, 14, 13]",0.0010302066802978516,RandomGeneration,8,1,138
104,"[6, 2, 8, 13, 11, 10, 15, 12, 14, 7, 0, 4, 5, 1, 9, 3]",0.0,RandomGeneration,6,3,132
105,"[2, 10, 6, 14, 1, 4, 11, 12, 3, 9, 0, 5, 13, 8, 7, 15]",0.0010030269622802734,RandomGeneration,6,5,136
106,"[10, 3, 5, 6, 11, 2, 4, 13, 0, 14, 8, 12, 15, 7, 1, 9]",0.0,RandomGeneration,12,1,149
107,"[9, 12, 2, 1, 10, 8, 13, 4, 15, 0, 3, 14, 5, 7, 6, 11]",0.0009961128234863281,RandomGeneration,8,1,138
108,"[8, 10, 15, 0, 7, 2, 9, 1, 12, 4, 14, 11, 13, 5, 3, 6]",0.0,RandomGeneration,10,1,140
109,"[8, 5, 11, 15, 14, 3, 12, 0, 9, 13, 4, 7, 10, 6, 2, 1]",0.0,RandomGeneration,8,2,143
110,"[11, 12, 13, 0, 1, 3, 5, 15, 4, 7, 6, 14, 2, 10, 8, 9]",0.0009996891021728516,RandomGeneration,6,1,125
111,"[13, 15, 12, 10, 14, 4, 11, 5, 0, 8, 1, 7, 3, 6, 2, 9]",0.0,RandomGeneration,8,2,141
112,"[4, 3, 2, 12, 0, 14, 11, 10, 7, 15, 8, 9, 13, 1, 6, 5]",0.0009999275207519531,RandomGeneration,4,24,129
113,"[6, 8, 0, 12, 10, 13, 3, 5, 14, 1, 15, 11, 9, 7, 4, 2]",0.0,RandomGeneration,6,1,122
114,"[10, 4, 11, 5, 15, 12, 7, 9, 0, 1, 6, 13, 14, 3, 8, 2]",0.0010004043579101562,RandomGeneration,6,3,129
115,"[13, 3, 6, 9, 8, 11, 1, 15, 5, 14, 4, 2, 10, 12, 0, 7]",0.0,RandomGeneration,8,1,136
116,"[3, 10, 4, 7, 1, 14, 6, 2, 12, 5, 15, 0, 11, 8, 13, 9]",0.0010006427764892578,RandomGeneration,6,3,132
117,"[8, 10, 0, 1, 13, 6, 3, 14, 2, 15, 12, 5, 7, 11, 9, 4]",0.0,RandomGeneration,8,4,142
118,"[14, 13, 1, 7, 8, 4, 15, 5, 6, 0, 12, 9, 3, 10, 2, 11]",0.0,RandomGeneration,6,4,131
119,"[15, 1, 10, 13, 2, 0, 6, 7, 4, 3, 8, 9, 11, 12, 14, 5]",0.0009987354278564453,RandomGeneration,6,5,133
120,"[10, 3, 6, 9, 7, 2, 13, 0, 11, 4, 8, 1, 12, 5, 14, 15]",0.0,RandomGeneration,8,1,140
121,"[11, 14, 12, 10, 6, 9, 15, 0, 7, 13, 4, 3, 2, 8, 5, 1]",0.0010023117065429688,RandomGeneration,6,2,127
122,"[14, 11, 0, 2, 15, 7, 3, 9, 10, 5, 4, 6, 8, 1, 13, 12]",0.0,RandomGeneration,6,3,129
123,"[8, 13, 12, 1, 6, 10, 3, 2, 7, 15, 11, 5, 9, 4, 14, 0]",0.0009982585906982422,RandomGeneration,6,6,138
124,"[2, 13, 6, 1, 10, 0, 5, 8, 14, 4, 11, 12, 3, 7, 15, 9]",0.0,RandomGeneration,8,1,134
125,"[6, 15, 9, 4, 0, 10, 3, 8, 12, 2, 1, 11, 14, 5, 13, 7]",0.0009999275207519531,RandomGeneration,8,1,138
126,"[5, 9, 6, 10, 15, 14, 7, 11, 3, 12, 1, 4, 2, 8, 13, 0]",0.0,RandomGeneration,6,3,129
127,"[10, 5, 2, 15, 9, 11, 7, 14, 13, 12, 4, 3, 1, 6, 8, 0]",0.0,RandomGeneration,6,2,127
128,"[6, 5, 14, 7, 15, 10, 3, 0, 8, 13, 1, 12, 9, 11, 4, 2]",0.0009710788726806641,RandomGeneration,4,18,123
129,"[12, 15, 6, 10, 1, 8, 3, 2, 14, 4, 13, 7, 0, 11, 5, 9]",0.0,RandomGeneration,8,3,143
130,"[3, 11, 0, 4, 9, 13, 5, 8, 7, 12, 10, 14, 6, 15, 1, 2]",0.0009999275207519531,RandomGeneration,6,4,131
131,"[15, 0, 8, 3, 9, 6, 14, 12, 2, 10, 13, 11, 5, 4, 7, 1]",0.0,RandomGeneration,6,2,127
132,"[3, 0, 4, 1, 9, 11, 8, 10, 13, 15, 7, 6, 5, 12, 14, 2]",0.001024484634399414,RandomGeneration,6,5,133
133,"[3, 15, 2, 7, 1, 9, 12, 14, 4, 10, 8, 0, 5, 11, 13, 6]",0.0,RandomGeneration,6,2,127
134,"[15, 1, 10, 2, 7, 14, 13, 12, 0, 11, 5, 9, 8, 4, 6, 3]",0.0010001659393310547,RandomGeneration,8,2,141
135,"[14, 3, 9, 11, 1, 5, 7, 4, 10, 6, 8, 12, 0, 15, 2, 13]",0.0,RandomGeneration,6,3,129
136,"[0, 12, 6, 3, 7, 15, 1, 10, 13, 4, 9, 11, 14, 2, 5, 8]",0.0009832382202148438,RandomGeneration,6,3,129
137,"[1, 3, 6, 5, 12, 11, 9, 7, 8, 2, 10, 4, 14, 15, 13, 0]",0.0,RandomGeneration,6,2,127
138,"[15, 3, 11, 0, 6, 8, 13, 5, 2, 14, 4, 9, 12, 1, 10, 7]",0.0,RandomGeneration,8,1,129
139,"[9, 15, 11, 10, 2, 5, 12, 3, 7, 6, 4, 13, 1, 8, 14, 0]",0.001016378402709961,RandomGeneration,6,2,127
140,"[7, 3, 15, 6, 14, 9, 5, 2, 11, 10, 0, 8, 1, 13, 4, 12]",0.0,RandomGeneration,8,1,138
141,"[7, 1, 3, 13, 9, 10, 5, 15, 12, 8, 6, 14, 0, 2, 11, 4]",0.0009996891021728516,RandomGeneration,6,2,130
142,"[3, 13, 5, 9, 15, 10, 14, 2, 6, 4, 1, 8, 11, 12, 7, 0]",0.0,RandomGeneration,6,2,127
143,"[12, 5, 7, 2, 15, 10, 11, 9, 4, 14, 8, 13, 1, 3, 6, 0]",0.0009999275207519531,RandomGeneration,6,4,131
144,"[10, 1, 6, 9, 2, 12, 13, 4, 0, 15, 3, 14, 8, 7, 11, 5]",0.0,RandomGeneration,8,1,136
145,"[13, 0, 5, 7, 8, 15, 4, 1, 11, 12, 6, 9, 2, 3, 14, 10]",0.0,RandomGeneration,6,1,119
146,"[11, 15, 12, 8, 2, 0, 14, 4, 13, 6, 7, 1, 3, 10, 5, 9]",0.0,RandomGeneration,6,2,124
147,"[3, 1, 9, 0, 8, 13, 11, 4, 10, 5, 7, 2, 15, 6, 14, 12]",0.0,RandomGeneration,8,1,136
148,"[10, 2, 13, 15, 0, 7, 11, 4, 8, 14, 6, 9, 1, 3, 5, 12]",0.0009987354278564453,RandomGeneration,4,15,120
149,"[9, 6, 3, 0, 10, 14, 1, 12, 5, 13, 7, 11, 8, 4, 15, 2]",0.0,RandomGeneration,6,5,133
150,"[3, 2, 4, 5, 0, 8, 1, 10, 15, 12, 6, 7, 11, 13, 14, 9]",0.001003265380859375,RandomGeneration,6,2,124
151,"[15, 12, 7, 8, 0, 11, 14, 6, 9, 3, 1, 13, 10, 5, 2, 4]",0.0,RandomGeneration,6,3,129
152,"[8, 11, 0, 7, 5, 15, 4, 12, 10, 14, 3, 9, 13, 2, 1, 6]",0.000997304916381836,RandomGeneration,6,6,135
153,"[8, 3, 12, 7, 2, 0, 5, 13, 11, 15, 9, 14, 4, 6, 10, 1]",0.0,RandomGeneration,6,11,148
154,"[1, 0, 5, 9, 3, 12, 4, 2, 14, 10, 7, 6, 8, 13, 11, 15]",0.0,RandomGeneration,8,2,138
155,"[5, 8, 2, 14, 1, 7, 12, 10, 4, 0, 15, 11, 13, 6, 9, 3]",0.0010001659393310547,RandomGeneration,8,1,136
156,"[5, 8, 3, 12, 6, 2, 7, 9, 1, 15, 0, 14, 10, 13, 4, 11]",0.0,RandomGeneration,10,1,140
157,"[8, 0, 2, 7, 13, 11, 9, 6, 15, 10, 14, 12, 4, 1, 5, 3]",0.0009989738464355469,RandomGeneration,10,1,140
158,"[8, 5, 14, 12, 2, 10, 13, 11, 1, 7, 4, 15, 3, 9, 6, 0]",0.0,RandomGeneration,6,3,126
159,"[14, 0, 12, 5, 6, 8, 1, 13, 10, 2, 9, 4, 3, 7, 15, 11]",0.0010001659393310547,RandomGeneration,6,3,129
160,"[1, 15, 9, 0, 2, 8, 14, 11, 4, 5, 13, 6, 3, 12, 7, 10]",0.0,RandomGeneration,6,2,130
161,"[14, 12, 3, 7, 13, 10, 6, 15, 9, 8, 1, 11, 5, 2, 0, 4]",0.0009756088256835938,RandomGeneration,6,2,127
162,"[11, 6, 15, 0, 14, 8, 12, 10, 9, 4, 2, 13, 3, 1, 5, 7]",0.0,RandomGeneration,10,1,158
163,"[9, 1, 6, 15, 7, 8, 12, 14, 3, 0, 5, 10, 2, 11, 13, 4]",0.001001119613647461,RandomGeneration,12,1,149
164,"[11, 1, 14, 7, 8, 4, 5, 6, 3, 12, 2, 13, 9, 0, 15, 10]",0.0,RandomGeneration,6,4,131
165,"[4, 0, 1, 6, 2, 3, 8, 5, 12, 13, 11, 15, 10, 9, 7, 14]",0.0,RandomGeneration,6,3,129
166,"[10, 14, 4, 8, 12, 15, 3, 5, 1, 2, 11, 9, 7, 13, 0, 6]",0.0010251998901367188,RandomGeneration,6,2,124
167,"[7, 2, 5, 11, 14, 0, 9, 13, 15, 6, 12, 1, 8, 4, 10, 3]",0.0,RandomGeneration,6,3,132
168,"[13, 12, 1, 4, 0, 14, 10, 7, 3, 15, 9, 5, 11, 2, 8, 6]",0.0009987354278564453,RandomGeneration,6,2,130
169,"[1, 11, 5, 14, 7, 10, 3, 9, 6, 4, 8, 2, 15, 13, 12, 0]",0.0,RandomGeneration,6,6,138
170,"[6, 9, 2, 12, 8, 11, 5, 7, 0, 1, 10, 3, 15, 4, 13, 14]",0.0009992122650146484,RandomGeneration,6,2,127
171,"[10, 2, 3, 6, 15, 9, 5, 12, 13, 14, 8, 0, 11, 7, 1, 4]",0.0,RandomGeneration,6,2,130
172,"[3, 0, 13, 4, 5, 9, 12, 6, 11, 7, 15, 10, 8, 2, 1, 14]",0.0,RandomGeneration,6,2,127
173,"[12, 2, 11, 14, 6, 4, 7, 1, 5, 15, 10, 0, 9, 13, 3, 8]",0.0,RandomGeneration,6,1,125
174,"[15, 1, 13, 2, 7, 6, 11, 4, 5, 3, 10, 14, 12, 8, 0, 9]",0.0,RandomGeneration,6,1,128
175,"[15, 5, 11, 8, 13, 14, 12, 7, 1, 6, 3, 4, 0, 9, 2, 10]",0.0009989738464355469,RandomGeneration,6,2,130
176,"[15, 7, 4, 11, 14, 8, 2, 12, 6, 9, 0, 13, 1, 3, 10, 5]",0.0,RandomGeneration,8,2,143
177,"[3, 11, 6, 5, 4, 2, 15, 12, 14, 7, 8, 9, 1, 13, 0, 10]",0.0009992122650146484,RandomGeneration,6,4,128
178,"[2, 5, 15, 4, 3, 11, 10, 13, 1, 6, 9, 0, 7, 8, 14, 12]",0.0,RandomGeneration,8,1,138
179,"[15, 2, 6, 8, 3, 14, 9, 4, 12, 13, 7, 1, 11, 5, 0, 10]",0.0010008811950683594,RandomGeneration,8,1,132
180,"[1, 0, 7, 4, 14, 2, 15, 6, 9, 12, 8, 3, 10, 13, 5, 11]",0.0,RandomGeneration,6,2,130
181,"[7, 3, 1, 14, 12, 6, 8, 4, 0, 5, 11, 13, 15, 9, 2, 10]",0.0010018348693847656,RandomGeneration,6,4,131
182,"[10, 11, 13, 0, 14, 6, 3, 4, 12, 15, 1, 2, 7, 9, 8, 5]",0.0,RandomGeneration,6,2,127
183,"[4, 13, 0, 6, 7, 2, 11, 1, 3, 9, 12, 10, 8, 15, 5, 14]",0.0010004043579101562,RandomGeneration,8,1,130
184,"[12, 6, 3, 15, 4, 10, 11, 5, 0, 1, 9, 8, 7, 13, 2, 14]",0.0,RandomGeneration,6,5,136
185,"[0, 1, 5, 4, 15, 9, 8, 10, 2, 6, 14, 11, 7, 12, 3, 13]",0.0,RandomGeneration,4,15,120
186,"[1, 8, 9, 6, 7, 14, 5, 15, 12, 3, 2, 13, 11, 10, 4, 0]",0.0010006427764892578,RandomGeneration,8,2,141
187,"[0, 14, 10, 6, 9, 15, 8, 1, 5, 13, 11, 2, 3, 4, 7, 12]",0.0,RandomGeneration,6,5,133
188,"[4, 0, 1, 6, 12, 7, 3, 11, 9, 5, 8, 14, 13, 2, 15, 10]",0.000997781753540039,RandomGeneration,6,4,131
189,"[5, 7, 0, 1, 15, 14, 13, 6, 8, 11, 2, 12, 4, 3, 9, 10]",0.0,RandomGeneration,6,4,131
190,"[12, 11, 14, 2, 0, 3, 15, 6, 13, 4, 1, 9, 7, 8, 10, 5]",0.0009984970092773438,RandomGeneration,6,3,129
191,"[9, 8, 1, 2, 10, 5, 6, 12, 4, 15, 0, 13, 3, 14, 7, 11]",0.0,RandomGeneration,6,6,135
