,SBoxes,time_elapsed,generation_method,max_item,max_item_count,zero_items_count,nonlinearity,balancedness
10,"[0, 1, 2, 44, 4, 22, 37, 28, 8, 12, 20, 62, 25, 42, 50, 27, 16, 11, 46, 10, 59, 24, 9, 15, 40, 6, 63, 30, 33, 48, 29, 5, 32, 52, 39, 60, 13, 58, 53, 26, 57, 23, 19, 3, 45, 31, 34, 18, 49, 55, 47, 51, 35, 14, 56, 54, 41, 36, 43, 38, 7, 17, 61, 21]",0.047900438,PrescribedDDT,8,5,2349,18,TRUE
11,"[0, 1, 2, 40, 4, 55, 50, 5, 8, 12, 42, 24, 25, 63, 11, 27, 16, 26, 19, 62, 29, 9, 58, 15, 6, 10, 33, 53, 7, 59, 31, 21, 32, 45, 34, 35, 23, 43, 61, 38, 30, 60, 46, 57, 13, 22, 20, 28, 17, 14, 44, 56, 41, 52, 39, 47, 37, 3, 51, 18, 49, 54, 36, 48]",0.046873331,PrescribedDDT,8,6,2382,14,TRUE
12,"[0, 1, 2, 24, 4, 47, 5, 42, 8, 35, 19, 37, 41, 34, 58, 39, 16, 20, 59, 54, 55, 44, 50, 52, 7, 14, 45, 12, 17, 27, 13, 62, 32, 60, 3, 26, 25, 9, 22, 15, 10, 51, 56, 49, 31, 30, 46, 33, 28, 18, 57, 48, 29, 53, 36, 38, 6, 21, 43, 23, 63, 11, 40, 61]",0.047872543,PrescribedDDT,8,11,2392,16,TRUE
13,"[0, 1, 2, 47, 4, 55, 23, 49, 8, 28, 31, 14, 43, 9, 40, 33, 16, 12, 17, 60, 38, 62, 39, 26, 54, 34, 21, 35, 13, 5, 53, 50, 32, 44, 24, 59, 58, 19, 42, 18, 48, 10, 45, 51, 61, 52, 6, 22, 15, 36, 25, 56, 57, 7, 30, 20, 3, 11, 46, 37, 29, 41, 63, 27]",0.047880888,PrescribedDDT,8,6,2387,16,TRUE
14,"[0, 1, 2, 25, 4, 15, 44, 57, 8, 46, 6, 5, 19, 48, 24, 33, 16, 36, 37, 56, 23, 26, 30, 54, 55, 18, 20, 60, 14, 47, 61, 38, 32, 10, 27, 3, 58, 51, 59, 28, 9, 43, 21, 12, 34, 50, 29, 22, 42, 49, 63, 7, 39, 13, 31, 52, 11, 17, 53, 40, 62, 41, 35, 45]",0.049829483,PrescribedDDT,8,9,2420,16,TRUE
15,"[0, 1, 2, 6, 4, 42, 35, 55, 8, 56, 28, 57, 15, 43, 31, 20, 16, 61, 51, 39, 40, 38, 46, 27, 34, 29, 54, 60, 18, 21, 5, 23, 32, 14, 50, 3, 33, 52, 63, 59, 26, 13, 24, 53, 9, 36, 37, 30, 7, 25, 22, 19, 44, 47, 17, 10, 62, 45, 41, 58, 48, 49, 12, 11]",0.046874762,PrescribedDDT,8,2,2364,18,TRUE
16,"[0, 1, 2, 14, 4, 47, 20, 33, 8, 45, 22, 17, 62, 31, 51, 10, 16, 49, 52, 42, 59, 21, 48, 5, 44, 29, 23, 35, 58, 63, 54, 39, 32, 36, 53, 60, 26, 43, 37, 15, 25, 7, 11, 12, 57, 61, 41, 38, 56, 55, 3, 40, 27, 18, 9, 34, 24, 30, 13, 19, 28, 50, 6, 46]",0.044879675,PrescribedDDT,8,7,2400,18,TRUE
17,"[0, 1, 2, 41, 4, 52, 38, 23, 8, 27, 20, 54, 53, 28, 15, 29, 16, 19, 46, 11, 44, 50, 56, 51, 12, 9, 55, 40, 45, 39, 47, 36, 32, 62, 13, 34, 37, 21, 42, 30, 63, 26, 57, 10, 35, 18, 7, 31, 58, 22, 17, 33, 5, 61, 24, 59, 49, 48, 43, 14, 60, 3, 6, 25]",0.043882608,PrescribedDDT,8,6,2415,16,TRUE
18,"[0, 1, 2, 21, 4, 23, 62, 45, 8, 52, 34, 6, 42, 61, 35, 55, 16, 49, 9, 11, 51, 58, 27, 10, 48, 38, 20, 53, 47, 59, 18, 30, 32, 25, 33, 7, 54, 39, 26, 50, 28, 17, 36, 22, 15, 31, 56, 19, 13, 14, 44, 43, 5, 60, 37, 12, 3, 41, 46, 57, 29, 24, 63, 40]",0.044879913,PrescribedDDT,8,5,2351,16,TRUE
19,"[0, 1, 2, 29, 4, 21, 49, 57, 8, 42, 38, 41, 10, 52, 59, 5, 16, 45, 12, 3, 40, 31, 39, 53, 9, 25, 20, 18, 6, 33, 51, 48, 32, 13, 24, 44, 28, 37, 23, 34, 47, 58, 60, 19, 46, 17, 11, 43, 15, 54, 7, 27, 61, 30, 62, 14, 63, 56, 26, 36, 55, 35, 50, 22]",0.043883324,PrescribedDDT,8,5,2384,18,TRUE
20,"[0, 1, 2, 63, 4, 25, 42, 29, 8, 45, 33, 11, 40, 27, 20, 34, 16, 31, 58, 5, 21, 50, 59, 15, 61, 53, 48, 54, 26, 9, 19, 62, 32, 38, 39, 35, 18, 6, 41, 12, 7, 52, 37, 55, 24, 22, 56, 13, 10, 36, 46, 28, 30, 3, 44, 14, 43, 57, 49, 47, 23, 17, 51, 60]",0.044909239,PrescribedDDT,8,5,2357,18,TRUE
21,"[0, 1, 2, 37, 4, 47, 39, 23, 8, 14, 44, 26, 50, 55, 41, 20, 16, 46, 28, 34, 59, 51, 45, 52, 33, 40, 11, 13, 5, 53, 25, 21, 32, 48, 42, 22, 7, 43, 31, 57, 54, 10, 58, 63, 36, 24, 56, 60, 27, 61, 35, 3, 19, 9, 15, 29, 49, 12, 18, 17, 62, 30, 38, 6]",0.044878721,PrescribedDDT,8,6,2402,16,TRUE
22,"[0, 1, 2, 9, 4, 60, 15, 34, 8, 20, 61, 13, 58, 19, 62, 5, 16, 63, 27, 22, 38, 49, 26, 59, 40, 43, 30, 12, 35, 44, 54, 18, 32, 51, 50, 42, 14, 48, 41, 47, 28, 53, 25, 52, 24, 3, 55, 11, 31, 17, 21, 45, 37, 10, 46, 36, 6, 7, 23, 39, 56, 33, 57, 29]",0.047991037,PrescribedDDT,8,8,2355,18,TRUE
23,"[0, 1, 2, 35, 4, 5, 25, 55, 8, 49, 27, 19, 51, 24, 40, 54, 16, 13, 11, 7, 48, 59, 38, 39, 31, 61, 53, 56, 60, 45, 30, 46, 32, 34, 28, 37, 26, 52, 18, 57, 58, 14, 21, 22, 20, 10, 15, 29, 23, 47, 43, 41, 12, 3, 9, 6, 17, 50, 63, 62, 44, 36, 33, 42]",0.044874668,PrescribedDDT,8,12,2395,16,TRUE
24,"[0, 1, 2, 61, 4, 13, 33, 58, 8, 14, 45, 17, 3, 36, 44, 12, 16, 46, 55, 26, 27, 40, 24, 21, 35, 7, 34, 30, 63, 28, 43, 39, 32, 38, 23, 57, 42, 11, 29, 41, 54, 59, 25, 48, 49, 31, 51, 6, 56, 20, 15, 62, 47, 10, 50, 52, 60, 5, 19, 9, 37, 53, 22, 18]",0.045876265,PrescribedDDT,8,11,2411,18,TRUE
25,"[0, 1, 2, 28, 4, 48, 38, 31, 8, 21, 7, 62, 61, 47, 18, 15, 16, 13, 22, 46, 30, 12, 57, 53, 17, 19, 59, 33, 41, 29, 9, 55, 32, 27, 52, 56, 42, 54, 24, 44, 25, 49, 3, 20, 11, 51, 14, 36, 37, 5, 26, 23, 58, 60, 63, 34, 50, 10, 39, 6, 35, 43, 40, 45]",0.046846628,PrescribedDDT,8,11,2428,16,TRUE
26,"[0, 1, 2, 33, 4, 13, 54, 42, 8, 3, 27, 47, 53, 29, 6, 61, 16, 60, 45, 21, 5, 24, 63, 44, 11, 59, 36, 7, 17, 56, 12, 9, 32, 40, 15, 49, 18, 37, 50, 25, 30, 55, 41, 23, 43, 14, 57, 20, 31, 58, 22, 46, 51, 52, 62, 34, 35, 38, 19, 48, 28, 39, 10, 26]",0.046897888,PrescribedDDT,8,12,2396,16,TRUE
27,"[0, 1, 2, 44, 4, 63, 40, 28, 8, 59, 57, 47, 10, 20, 14, 53, 16, 43, 21, 26, 36, 12, 49, 58, 18, 22, 23, 50, 27, 45, 56, 39, 32, 19, 35, 55, 9, 54, 7, 60, 48, 13, 29, 24, 11, 62, 5, 51, 41, 3, 31, 25, 15, 46, 52, 42, 17, 38, 37, 33, 6, 34, 30, 61]",0.045883179,PrescribedDDT,8,9,2425,18,TRUE
28,"[0, 1, 2, 13, 4, 42, 9, 53, 8, 51, 7, 39, 38, 14, 49, 47, 16, 21, 35, 6, 55, 15, 24, 30, 60, 52, 43, 10, 26, 50, 31, 20, 32, 29, 61, 40, 17, 12, 45, 37, 46, 54, 18, 25, 36, 34, 27, 23, 44, 28, 58, 62, 59, 63, 5, 22, 48, 19, 11, 3, 41, 33, 56, 57]",0.044879675,PrescribedDDT,8,9,2360,18,TRUE
29,"[0, 1, 2, 22, 4, 7, 52, 17, 8, 15, 20, 63, 18, 58, 10, 40, 16, 53, 47, 60, 19, 24, 56, 23, 44, 62, 21, 29, 12, 25, 27, 57, 32, 30, 54, 48, 43, 26, 6, 31, 50, 37, 46, 13, 42, 45, 14, 38, 61, 34, 5, 11, 39, 9, 51, 55, 35, 49, 33, 59, 41, 36, 3, 28]",0.044851542,PrescribedDDT,8,9,2395,18,TRUE
30,"[0, 1, 2, 3, 4, 19, 14, 26, 8, 57, 7, 63, 51, 25, 61, 34, 16, 54, 37, 23, 60, 21, 17, 30, 33, 12, 47, 5, 56, 13, 27, 42, 32, 40, 45, 10, 6, 48, 29, 43, 20, 59, 38, 53, 62, 22, 46, 39, 11, 44, 49, 28, 50, 35, 18, 55, 58, 36, 31, 24, 15, 9, 52, 41]",0.04388237,PrescribedDDT,8,8,2422,16,TRUE
31,"[0, 1, 2, 33, 4, 15, 28, 14, 8, 12, 59, 17, 31, 44, 6, 47, 16, 54, 41, 46, 35, 55, 24, 36, 29, 39, 18, 62, 26, 3, 34, 9, 32, 7, 51, 49, 11, 20, 22, 37, 60, 38, 10, 58, 5, 13, 21, 25, 48, 43, 61, 45, 23, 57, 40, 19, 53, 42, 50, 56, 63, 27, 52, 30]",0.044880152,PrescribedDDT,8,6,2360,18,TRUE
32,"[0, 1, 2, 30, 4, 55, 5, 24, 8, 45, 46, 42, 40, 54, 49, 35, 16, 50, 51, 29, 52, 22, 17, 60, 28, 15, 62, 48, 7, 57, 39, 56, 32, 26, 10, 9, 13, 36, 21, 31, 59, 41, 63, 11, 38, 19, 18, 12, 44, 53, 43, 33, 14, 3, 58, 20, 61, 25, 47, 23, 27, 37, 34, 6]",0.044908047,PrescribedDDT,8,7,2390,18,TRUE
33,"[0, 1, 2, 25, 4, 51, 6, 5, 8, 56, 45, 13, 39, 34, 53, 55, 16, 38, 48, 42, 50, 26, 60, 22, 14, 28, 37, 57, 24, 9, 40, 62, 32, 20, 52, 19, 63, 23, 31, 33, 59, 27, 21, 54, 35, 29, 17, 49, 58, 30, 41, 46, 10, 3, 12, 11, 7, 47, 18, 43, 15, 36, 61, 44]",0.044880629,PrescribedDDT,8,8,2393,18,TRUE
34,"[0, 1, 2, 9, 4, 47, 62, 19, 8, 12, 5, 35, 29, 28, 25, 3, 16, 22, 57, 44, 54, 52, 39, 30, 6, 37, 55, 20, 41, 51, 10, 15, 32, 48, 56, 11, 21, 34, 7, 42, 63, 26, 45, 31, 13, 61, 46, 27, 59, 60, 36, 14, 17, 43, 49, 24, 18, 50, 58, 38, 53, 40, 23, 33]",0.044264793,PrescribedDDT,8,1,2353,18,TRUE
35,"[0, 1, 2, 50, 4, 36, 15, 9, 8, 20, 33, 63, 56, 12, 59, 45, 16, 21, 25, 55, 41, 26, 30, 6, 38, 18, 7, 22, 19, 40, 3, 49, 32, 60, 57, 44, 46, 11, 47, 5, 13, 23, 42, 29, 52, 53, 10, 39, 48, 54, 43, 31, 62, 51, 61, 34, 17, 27, 35, 24, 28, 14, 37, 58]",0.04488039,PrescribedDDT,8,6,2356,20,TRUE
36,"[0, 1, 2, 24, 4, 49, 62, 14, 8, 58, 5, 28, 42, 57, 21, 39, 16, 31, 7, 13, 10, 29, 17, 20, 37, 38, 48, 18, 59, 47, 63, 53, 32, 34, 27, 45, 56, 44, 6, 22, 26, 51, 9, 25, 19, 23, 52, 12, 54, 41, 46, 30, 11, 15, 3, 43, 61, 50, 36, 40, 35, 33, 60, 55]",0.044880867,PrescribedDDT,8,5,2371,18,TRUE
37,"[0, 1, 2, 33, 4, 3, 62, 47, 8, 5, 59, 40, 23, 44, 49, 51, 16, 17, 60, 45, 12, 52, 15, 57, 25, 61, 13, 10, 9, 20, 22, 28, 32, 38, 35, 39, 48, 30, 31, 41, 54, 36, 14, 43, 7, 56, 53, 55, 63, 24, 46, 26, 11, 50, 21, 29, 6, 18, 58, 37, 34, 19, 42, 27]",0.045940876,PrescribedDDT,8,6,2387,16,TRUE
38,"[0, 1, 2, 38, 4, 52, 44, 3, 8, 56, 41, 10, 27, 12, 40, 33, 16, 37, 60, 55, 20, 58, 46, 54, 53, 51, 42, 15, 29, 24, 28, 21, 32, 5, 18, 26, 7, 9, 17, 35, 50, 49, 25, 14, 39, 62, 63, 59, 23, 11, 36, 22, 34, 47, 48, 57, 30, 61, 31, 19, 13, 6, 43, 45]",0.044910192,PrescribedDDT,8,8,2404,18,TRUE
39,"[0, 1, 2, 22, 4, 6, 29, 59, 8, 55, 33, 26, 46, 60, 39, 54, 16, 40, 45, 28, 24, 11, 51, 38, 43, 53, 37, 14, 10, 3, 49, 7, 32, 63, 12, 9, 44, 27, 23, 5, 61, 56, 47, 41, 36, 48, 17, 50, 30, 18, 25, 62, 35, 13, 21, 19, 42, 58, 15, 52, 20, 31, 34, 57]",0.047870159,PrescribedDDT,8,9,2374,18,TRUE
40,"[0, 1, 2, 19, 4, 21, 18, 48, 8, 46, 56, 22, 42, 36, 28, 20, 16, 5, 37, 27, 23, 59, 52, 29, 6, 54, 7, 10, 61, 45, 24, 11, 32, 43, 55, 25, 9, 47, 13, 35, 60, 50, 38, 26, 3, 40, 41, 33, 51, 57, 30, 17, 39, 15, 34, 62, 44, 53, 58, 49, 63, 12, 31, 14]",0.043883085,PrescribedDDT,8,3,2378,16,TRUE
41,"[0, 1, 2, 53, 4, 41, 58, 37, 8, 30, 54, 6, 26, 52, 23, 11, 16, 62, 27, 22, 15, 56, 21, 20, 10, 35, 45, 46, 39, 50, 34, 28, 32, 33, 48, 31, 19, 17, 29, 25, 49, 51, 47, 9, 61, 13, 63, 24, 12, 57, 14, 38, 59, 44, 55, 43, 60, 3, 36, 5, 18, 7, 42, 40]",0.044879436,PrescribedDDT,8,7,2391,18,TRUE
42,"[0, 1, 2, 7, 4, 54, 12, 56, 8, 41, 53, 33, 58, 39, 60, 55, 16, 47, 49, 61, 20, 46, 34, 35, 37, 24, 29, 44, 25, 57, 45, 15, 32, 3, 38, 62, 26, 28, 6, 48, 52, 51, 42, 21, 22, 40, 59, 9, 10, 50, 63, 18, 19, 17, 27, 14, 43, 31, 23, 11, 36, 5, 30, 13]",0.045257568,PrescribedDDT,8,10,2394,18,TRUE
43,"[0, 1, 2, 22, 4, 3, 59, 15, 8, 53, 51, 36, 62, 31, 63, 55, 16, 9, 37, 5, 39, 54, 57, 12, 6, 30, 43, 46, 61, 13, 17, 34, 32, 33, 21, 14, 23, 10, 60, 41, 27, 26, 47, 28, 45, 24, 18, 40, 7, 48, 56, 38, 49, 58, 35, 44, 50, 52, 20, 42, 19, 11, 25, 29]",0.046847105,PrescribedDDT,8,11,2353,18,TRUE
44,"[0, 1, 2, 42, 4, 23, 28, 26, 8, 36, 6, 56, 47, 11, 54, 58, 16, 59, 30, 40, 29, 25, 10, 52, 34, 9, 15, 44, 24, 21, 55, 5, 32, 20, 62, 57, 53, 31, 3, 14, 61, 38, 18, 41, 12, 35, 37, 39, 22, 51, 48, 17, 60, 13, 7, 19, 33, 27, 49, 45, 43, 63, 46, 50]",0.045379162,PrescribedDDT,8,4,2343,18,TRUE
45,"[0, 1, 2, 49, 4, 55, 60, 21, 8, 11, 57, 52, 12, 42, 43, 7, 16, 13, 31, 15, 62, 5, 18, 59, 58, 39, 40, 50, 44, 24, 22, 14, 32, 41, 36, 48, 19, 28, 30, 10, 63, 35, 3, 9, 51, 46, 61, 33, 29, 17, 56, 37, 38, 26, 27, 54, 25, 34, 47, 23, 45, 6, 20, 53]",0.047896862,PrescribedDDT,8,9,2403,16,TRUE
46,"[0, 1, 2, 17, 4, 57, 27, 51, 8, 46, 56, 24, 25, 28, 40, 11, 16, 23, 39, 55, 30, 63, 29, 20, 38, 49, 60, 43, 42, 34, 21, 35, 32, 7, 3, 12, 36, 13, 62, 45, 26, 44, 48, 15, 10, 59, 61, 19, 58, 54, 5, 37, 31, 6, 22, 18, 33, 53, 50, 47, 52, 9, 41, 14]",0.045874357,PrescribedDDT,8,6,2369,20,TRUE
47,"[0, 1, 2, 54, 4, 48, 3, 37, 8, 56, 35, 44, 30, 11, 51, 5, 16, 17, 14, 43, 59, 40, 31, 52, 39, 63, 15, 7, 12, 34, 29, 45, 32, 50, 46, 42, 28, 41, 19, 21, 6, 47, 18, 60, 24, 13, 23, 25, 33, 55, 36, 26, 9, 38, 57, 22, 49, 53, 61, 62, 10, 58, 27, 20]",0.045877457,PrescribedDDT,8,10,2393,18,TRUE
48,"[0, 1, 2, 57, 4, 37, 14, 27, 8, 31, 43, 15, 49, 55, 30, 5, 16, 51, 34, 45, 13, 33, 23, 6, 12, 48, 53, 62, 54, 25, 19, 40, 32, 24, 42, 46, 11, 26, 47, 18, 35, 7, 22, 38, 41, 63, 28, 56, 39, 36, 52, 44, 58, 20, 29, 50, 60, 61, 21, 17, 10, 59, 9, 3]",0.066794157,PrescribedDDT,8,6,2371,18,TRUE
49,"[0, 1, 2, 51, 4, 10, 44, 11, 8, 27, 18, 15, 34, 23, 29, 24, 16, 56, 38, 39, 48, 40, 53, 43, 33, 26, 20, 28, 14, 50, 5, 9, 32, 22, 17, 59, 49, 62, 41, 3, 52, 63, 46, 55, 47, 30, 54, 45, 25, 12, 7, 13, 58, 36, 57, 60, 19, 6, 61, 37, 21, 31, 35, 42]",0.044908524,PrescribedDDT,8,9,2391,16,TRUE
50,"[0, 1, 2, 51, 4, 3, 61, 58, 8, 59, 27, 42, 24, 31, 41, 7, 16, 57, 26, 49, 34, 20, 40, 33, 54, 11, 45, 60, 21, 19, 18, 62, 32, 35, 28, 25, 63, 39, 52, 30, 22, 15, 13, 50, 48, 43, 6, 5, 47, 29, 17, 37, 44, 36, 12, 38, 10, 46, 53, 55, 14, 23, 9, 56]",0.044878483,PrescribedDDT,8,9,2369,18,TRUE
51,"[0, 1, 2, 62, 4, 20, 28, 25, 8, 56, 53, 30, 55, 40, 61, 3, 16, 52, 26, 31, 51, 14, 39, 24, 47, 12, 46, 48, 6, 11, 27, 41, 32, 36, 22, 38, 49, 63, 45, 43, 15, 54, 19, 21, 7, 29, 42, 23, 35, 50, 59, 10, 33, 13, 5, 34, 57, 9, 17, 44, 37, 60, 18, 58]",0.045878172,PrescribedDDT,8,6,2405,16,TRUE
52,"[0, 1, 2, 18, 4, 5, 27, 35, 8, 59, 42, 49, 63, 37, 10, 9, 16, 25, 23, 39, 48, 19, 26, 28, 52, 29, 20, 31, 6, 45, 7, 14, 32, 24, 22, 43, 30, 40, 41, 51, 47, 50, 57, 15, 12, 46, 53, 34, 17, 13, 54, 11, 62, 58, 38, 60, 56, 36, 21, 3, 33, 55, 61, 44]",0.044879913,PrescribedDDT,8,2,2352,18,TRUE
53,"[0, 1, 2, 40, 4, 27, 53, 24, 8, 33, 30, 56, 42, 38, 37, 47, 16, 41, 21, 19, 35, 15, 58, 55, 11, 52, 51, 22, 50, 62, 63, 5, 32, 28, 48, 25, 45, 29, 18, 20, 14, 61, 60, 46, 23, 17, 7, 34, 31, 49, 6, 10, 36, 54, 3, 44, 12, 59, 39, 13, 43, 26, 9, 57]",0.044879675,PrescribedDDT,8,4,2358,20,TRUE
54,"[0, 1, 2, 28, 4, 11, 38, 14, 8, 5, 30, 23, 46, 53, 31, 7, 16, 37, 50, 61, 57, 45, 55, 9, 36, 3, 29, 41, 56, 15, 22, 18, 32, 21, 58, 12, 49, 25, 60, 48, 24, 63, 39, 19, 26, 52, 34, 44, 6, 20, 42, 59, 27, 40, 62, 54, 10, 47, 33, 51, 13, 43, 17, 35]",0.045877934,PrescribedDDT,8,2,2358,18,TRUE
55,"[0, 1, 2, 26, 4, 3, 20, 17, 8, 22, 57, 39, 43, 29, 5, 36, 16, 9, 50, 46, 31, 52, 30, 48, 63, 11, 53, 7, 23, 35, 60, 38, 32, 27, 13, 15, 6, 21, 33, 37, 56, 44, 14, 49, 45, 25, 59, 58, 18, 40, 34, 28, 41, 55, 61, 47, 24, 62, 12, 42, 54, 19, 10, 51]",0.045848608,PrescribedDDT,8,4,2376,16,TRUE
56,"[0, 1, 2, 44, 4, 39, 12, 26, 8, 62, 55, 56, 20, 19, 37, 60, 16, 5, 3, 42, 54, 63, 40, 35, 7, 11, 9, 58, 36, 46, 22, 51, 32, 50, 10, 30, 38, 21, 47, 6, 13, 43, 53, 31, 29, 34, 14, 33, 49, 59, 45, 24, 18, 28, 61, 15, 23, 52, 25, 48, 27, 17, 57, 41]",0.046874523,PrescribedDDT,8,7,2357,18,TRUE
57,"[0, 1, 2, 17, 4, 43, 54, 23, 8, 46, 34, 27, 61, 41, 5, 10, 16, 24, 44, 58, 12, 50, 22, 47, 21, 49, 29, 33, 18, 15, 51, 3, 32, 42, 19, 48, 40, 36, 9, 37, 60, 56, 14, 6, 35, 28, 11, 20, 59, 53, 62, 55, 25, 39, 13, 26, 7, 38, 52, 30, 31, 63, 45, 57]",0.04590559,PrescribedDDT,8,5,2364,18,TRUE
58,"[0, 1, 2, 10, 4, 29, 40, 41, 8, 35, 23, 20, 58, 59, 28, 48, 16, 43, 22, 54, 52, 36, 56, 31, 6, 24, 26, 57, 21, 38, 30, 39, 32, 25, 18, 55, 46, 11, 9, 17, 33, 53, 19, 5, 42, 51, 34, 47, 63, 27, 61, 13, 49, 12, 50, 60, 14, 15, 37, 7, 3, 45, 44, 62]",0.049866199,PrescribedDDT,8,8,2391,18,TRUE
59,"[0, 1, 2, 5, 4, 22, 55, 34, 8, 53, 7, 41, 57, 11, 26, 27, 16, 60, 10, 23, 13, 51, 15, 44, 19, 29, 59, 50, 36, 28, 31, 38, 32, 35, 30, 45, 25, 20, 14, 46, 58, 47, 49, 6, 48, 21, 12, 52, 3, 43, 40, 39, 9, 24, 62, 56, 33, 18, 17, 63, 61, 37, 42, 54]",0.047872066,PrescribedDDT,8,8,2344,18,TRUE
60,"[0, 1, 2, 31, 4, 17, 46, 12, 8, 48, 40, 52, 49, 7, 39, 24, 16, 41, 14, 27, 3, 50, 56, 54, 38, 61, 59, 37, 9, 21, 43, 25, 32, 51, 15, 33, 55, 44, 5, 53, 29, 11, 36, 45, 35, 22, 58, 20, 47, 23, 30, 6, 34, 63, 19, 60, 57, 28, 13, 62, 26, 18, 10, 42]",0.045441389,PrescribedDDT,8,11,2424,16,TRUE
