,SBoxes,time_elapsed,generation_method,max_item,max_item_count,zero_items_count,nonlinearity,balancedness
10,"[0, 1, 2, 5, 4, 20, 61, 43, 8, 11, 33, 10, 24, 47, 54, 34, 16, 15, 42, 49, 30, 53, 44, 60, 55, 57, 58, 14, 36, 7, 23, 13, 32, 31, 19, 29, 39, 25, 38, 18, 50, 35, 40, 45, 56, 17, 63, 46, 41, 59, 21, 52, 6, 48, 9, 3, 62, 37, 26, 28, 12, 51, 22, 27]",0.049962044,PrescribedDDT,6,56,2410,16,TRUE
11,"[0, 1, 2, 63, 4, 38, 22, 48, 8, 60, 34, 14, 27, 13, 49, 35, 16, 20, 50, 41, 55, 51, 29, 57, 31, 59, 15, 7, 9, 37, 28, 30, 32, 39, 17, 58, 36, 61, 10, 52, 47, 40, 6, 33, 19, 44, 25, 5, 24, 3, 54, 18, 42, 11, 53, 21, 62, 43, 56, 26, 46, 23, 45, 12]",0.119109869,PrescribedDDT,6,77,2410,16,TRUE
12,"[0, 1, 2, 55, 4, 53, 58, 21, 8, 25, 10, 17, 60, 34, 56, 26, 16, 29, 13, 54, 46, 11, 28, 7, 27, 63, 38, 6, 39, 5, 12, 51, 32, 36, 18, 31, 23, 24, 3, 35, 15, 40, 48, 43, 52, 9, 62, 45, 57, 37, 33, 42, 59, 50, 30, 14, 19, 47, 41, 49, 22, 44, 61, 20]",0.05485034,PrescribedDDT,6,44,2347,18,TRUE
13,"[0, 1, 2, 61, 4, 44, 62, 6, 8, 40, 9, 31, 41, 11, 53, 17, 16, 10, 24, 34, 46, 56, 35, 33, 52, 21, 59, 42, 60, 58, 45, 63, 32, 7, 37, 5, 43, 50, 51, 22, 25, 18, 27, 57, 13, 36, 39, 49, 20, 15, 23, 12, 19, 3, 47, 30, 55, 48, 38, 29, 54, 28, 14, 26]",0.048998117,PrescribedDDT,6,49,2336,20,TRUE
14,"[0, 1, 2, 58, 4, 6, 5, 42, 8, 14, 17, 19, 35, 15, 13, 46, 16, 3, 23, 49, 12, 39, 52, 51, 61, 40, 54, 31, 57, 62, 53, 25, 32, 29, 20, 28, 11, 10, 18, 9, 50, 60, 48, 21, 30, 55, 37, 36, 33, 47, 27, 56, 26, 7, 43, 59, 22, 63, 34, 45, 24, 41, 44, 38]",0.04623127,PrescribedDDT,6,49,2354,18,TRUE
15,"[0, 1, 2, 20, 4, 50, 14, 35, 8, 23, 54, 63, 53, 28, 25, 62, 16, 38, 10, 30, 56, 57, 39, 52, 34, 61, 43, 18, 33, 13, 46, 24, 32, 5, 45, 44, 9, 51, 26, 19, 17, 12, 11, 22, 27, 15, 29, 55, 40, 58, 21, 48, 42, 6, 49, 41, 36, 3, 7, 59, 47, 37, 60, 31]",0.052458525,PrescribedDDT,6,41,2347,18,TRUE
16,"[0, 1, 2, 22, 4, 24, 52, 31, 8, 62, 10, 46, 14, 50, 54, 63, 16, 57, 25, 23, 43, 11, 30, 59, 26, 58, 37, 3, 7, 44, 55, 21, 32, 6, 9, 36, 53, 48, 49, 33, 41, 20, 45, 15, 39, 27, 34, 38, 19, 61, 28, 5, 60, 18, 17, 13, 42, 56, 29, 40, 12, 47, 35, 51]",0.135637045,PrescribedDDT,6,43,2342,20,TRUE
17,"[0, 1, 2, 44, 4, 30, 11, 10, 8, 33, 15, 31, 55, 13, 58, 56, 16, 14, 37, 7, 48, 52, 51, 59, 63, 34, 12, 19, 39, 29, 43, 3, 32, 60, 21, 46, 50, 57, 47, 24, 18, 42, 53, 6, 61, 5, 20, 27, 54, 22, 25, 40, 28, 45, 62, 9, 17, 23, 35, 38, 41, 26, 36, 49]",0.052858591,PrescribedDDT,6,60,2340,20,TRUE
18,"[0, 1, 2, 21, 4, 34, 60, 6, 8, 61, 57, 29, 44, 53, 56, 3, 16, 24, 40, 46, 35, 50, 28, 54, 7, 26, 20, 25, 11, 41, 30, 19, 32, 33, 48, 49, 13, 55, 17, 15, 51, 14, 18, 45, 47, 43, 52, 12, 63, 5, 36, 31, 23, 42, 27, 59, 10, 58, 38, 37, 22, 62, 9, 39]",0.05086422,PrescribedDDT,6,57,2355,18,TRUE
19,"[0, 1, 2, 59, 4, 40, 30, 62, 8, 25, 52, 23, 17, 41, 33, 63, 16, 50, 47, 11, 44, 21, 43, 54, 57, 26, 14, 18, 61, 20, 28, 5, 32, 48, 38, 12, 22, 55, 19, 42, 45, 9, 13, 27, 34, 29, 15, 49, 56, 60, 36, 46, 37, 3, 7, 31, 58, 6, 35, 10, 51, 39, 24, 53]",0.096277475,PrescribedDDT,6,55,2345,18,TRUE
20,"[0, 1, 2, 3, 4, 48, 46, 52, 8, 13, 7, 44, 26, 37, 20, 28, 16, 35, 49, 6, 30, 40, 51, 62, 56, 50, 55, 31, 53, 19, 24, 58, 32, 36, 57, 21, 17, 5, 29, 33, 61, 9, 10, 11, 45, 42, 54, 63, 14, 34, 47, 41, 22, 43, 15, 60, 38, 59, 18, 12, 25, 39, 23, 27]",0.060807467,PrescribedDDT,6,64,2405,16,TRUE
21,"[0, 1, 2, 34, 4, 23, 49, 27, 8, 59, 60, 29, 43, 40, 57, 42, 16, 39, 22, 30, 41, 50, 46, 33, 37, 62, 13, 56, 61, 11, 35, 52, 32, 6, 63, 38, 44, 47, 28, 10, 26, 9, 18, 19, 54, 48, 3, 45, 58, 21, 7, 14, 36, 17, 20, 5, 53, 12, 51, 31, 24, 55, 25, 15]",0.062859774,PrescribedDDT,6,60,2373,16,TRUE
22,"[0, 1, 2, 31, 4, 7, 40, 23, 8, 3, 17, 48, 53, 63, 18, 22, 16, 43, 59, 41, 5, 61, 24, 58, 15, 35, 6, 28, 39, 10, 56, 27, 32, 36, 13, 60, 42, 30, 14, 62, 44, 47, 20, 54, 29, 37, 46, 25, 21, 52, 45, 50, 55, 12, 51, 19, 11, 34, 9, 26, 38, 57, 49, 33]",0.047871828,PrescribedDDT,6,57,2388,18,TRUE
23,"[0, 1, 2, 36, 4, 39, 44, 37, 8, 7, 23, 35, 41, 43, 52, 63, 16, 34, 9, 49, 29, 12, 60, 6, 42, 62, 54, 17, 46, 24, 19, 38, 32, 56, 10, 55, 14, 26, 13, 21, 18, 57, 40, 30, 53, 59, 20, 15, 47, 51, 3, 25, 11, 45, 50, 27, 5, 22, 58, 31, 33, 28, 48, 61]",0.042887449,PrescribedDDT,6,36,2316,18,TRUE
24,"[0, 1, 2, 19, 4, 58, 59, 38, 8, 29, 12, 45, 3, 40, 61, 53, 16, 57, 9, 15, 10, 37, 48, 5, 17, 30, 62, 50, 63, 42, 25, 56, 32, 28, 44, 22, 20, 43, 47, 46, 26, 54, 52, 33, 27, 41, 31, 23, 7, 11, 14, 51, 55, 24, 60, 49, 39, 36, 6, 21, 34, 18, 35, 13]",0.051860332,PrescribedDDT,6,44,2353,18,TRUE
25,"[0, 1, 2, 38, 4, 60, 23, 9, 8, 25, 29, 57, 20, 6, 7, 33, 16, 54, 31, 43, 62, 50, 17, 48, 55, 15, 26, 10, 37, 22, 5, 34, 32, 12, 46, 61, 30, 53, 41, 18, 56, 11, 24, 19, 36, 44, 35, 47, 39, 63, 13, 49, 40, 3, 42, 27, 58, 52, 51, 45, 59, 28, 21, 14]",0.055822134,PrescribedDDT,6,49,2342,18,TRUE
26,"[0, 1, 2, 35, 4, 48, 58, 50, 8, 13, 28, 11, 5, 38, 51, 56, 16, 18, 26, 41, 24, 37, 30, 60, 42, 39, 31, 23, 15, 52, 20, 9, 32, 57, 63, 54, 46, 47, 21, 3, 62, 45, 53, 55, 17, 59, 40, 25, 34, 29, 27, 7, 6, 22, 19, 43, 44, 49, 61, 36, 33, 12, 14, 10]",0.08178091,PrescribedDDT,6,55,2384,18,TRUE
27,"[0, 1, 2, 3, 4, 30, 48, 14, 8, 61, 41, 26, 45, 33, 60, 34, 16, 24, 13, 39, 49, 43, 46, 63, 31, 20, 42, 10, 62, 21, 57, 22, 32, 35, 52, 19, 51, 5, 6, 40, 38, 53, 28, 56, 59, 55, 58, 27, 11, 54, 15, 25, 50, 44, 36, 12, 23, 7, 47, 37, 17, 29, 18, 9]",0.058870792,PrescribedDDT,6,50,2380,16,TRUE
28,"[0, 1, 2, 18, 4, 53, 19, 11, 8, 33, 43, 10, 5, 17, 28, 3, 16, 39, 29, 62, 25, 48, 47, 30, 56, 59, 41, 15, 12, 36, 54, 60, 32, 63, 50, 27, 42, 34, 52, 35, 44, 13, 57, 23, 38, 20, 51, 24, 9, 22, 37, 49, 31, 6, 61, 58, 40, 21, 14, 26, 7, 55, 45, 46]",0.047540426,PrescribedDDT,6,57,2379,14,TRUE
29,"[0, 1, 2, 33, 4, 49, 55, 28, 8, 51, 5, 50, 41, 9, 7, 63, 16, 18, 56, 53, 14, 36, 24, 30, 35, 54, 38, 37, 27, 17, 61, 13, 32, 3, 12, 62, 11, 57, 42, 40, 21, 10, 46, 45, 58, 15, 44, 25, 43, 59, 22, 6, 19, 29, 48, 52, 34, 31, 23, 47, 20, 26, 39, 60]",0.064826727,PrescribedDDT,6,56,2386,18,TRUE
30,"[0, 1, 2, 29, 4, 40, 42, 44, 8, 19, 37, 43, 63, 36, 62, 53, 16, 27, 9, 17, 31, 25, 41, 13, 24, 51, 7, 50, 52, 21, 18, 35, 32, 45, 59, 34, 3, 12, 6, 15, 11, 39, 33, 54, 38, 5, 20, 28, 57, 22, 56, 46, 55, 48, 49, 58, 14, 23, 10, 60, 61, 47, 26, 30]",0.057849646,PrescribedDDT,6,51,2343,18,TRUE
31,"[0, 1, 2, 31, 4, 29, 33, 43, 8, 3, 55, 44, 50, 39, 24, 56, 16, 21, 46, 42, 60, 38, 53, 30, 13, 28, 36, 12, 23, 51, 59, 9, 32, 41, 57, 54, 26, 27, 19, 6, 17, 45, 25, 11, 48, 63, 7, 22, 20, 5, 62, 40, 15, 52, 58, 37, 49, 18, 14, 10, 35, 61, 34, 47]",0.081778288,PrescribedDDT,6,54,2346,18,TRUE
32,"[0, 1, 2, 49, 4, 53, 19, 48, 8, 11, 50, 12, 33, 39, 44, 30, 16, 20, 17, 34, 26, 5, 22, 40, 51, 58, 60, 42, 15, 45, 63, 24, 32, 6, 9, 25, 27, 43, 23, 28, 61, 10, 3, 13, 41, 57, 31, 62, 14, 56, 38, 52, 29, 54, 55, 59, 36, 46, 47, 18, 7, 21, 35, 37]",0.049527168,PrescribedDDT,6,60,2370,16,TRUE
33,"[0, 1, 2, 54, 4, 29, 51, 30, 8, 63, 41, 39, 50, 49, 10, 60, 16, 53, 48, 21, 18, 37, 15, 33, 20, 27, 25, 13, 58, 11, 62, 17, 32, 38, 42, 22, 56, 43, 24, 52, 28, 12, 59, 45, 31, 55, 35, 3, 7, 61, 47, 44, 6, 57, 14, 26, 9, 5, 23, 19, 34, 40, 46, 36]",0.057845116,PrescribedDDT,6,45,2352,18,TRUE
34,"[0, 1, 2, 40, 4, 45, 11, 17, 8, 29, 38, 23, 60, 15, 46, 62, 16, 18, 55, 53, 10, 56, 27, 47, 19, 24, 63, 35, 57, 44, 30, 58, 32, 26, 6, 3, 39, 54, 28, 7, 13, 36, 21, 37, 50, 41, 42, 52, 59, 20, 14, 25, 49, 33, 43, 48, 22, 34, 61, 9, 31, 51, 12, 5]",0.045878887,PrescribedDDT,6,56,2380,18,TRUE
35,"[0, 1, 2, 17, 4, 29, 14, 46, 8, 54, 27, 39, 47, 22, 24, 56, 16, 60, 30, 18, 10, 20, 43, 28, 23, 63, 55, 57, 13, 50, 7, 42, 32, 48, 59, 37, 51, 35, 58, 49, 12, 26, 31, 33, 3, 11, 44, 19, 25, 41, 40, 6, 38, 9, 52, 34, 21, 61, 45, 5, 62, 15, 53, 36]",0.068922997,PrescribedDDT,6,58,2411,18,TRUE
36,"[0, 1, 2, 51, 4, 53, 45, 55, 8, 47, 35, 23, 39, 10, 41, 13, 16, 58, 42, 21, 15, 34, 54, 19, 44, 49, 48, 12, 43, 17, 7, 50, 32, 20, 25, 62, 46, 29, 60, 9, 24, 38, 11, 40, 6, 37, 36, 31, 18, 27, 59, 61, 63, 33, 52, 3, 30, 26, 28, 22, 57, 14, 5, 56]",0.063431501,PrescribedDDT,6,57,2364,16,TRUE
37,"[0, 1, 2, 14, 4, 13, 52, 45, 8, 9, 48, 22, 49, 42, 40, 50, 16, 33, 62, 43, 7, 53, 6, 51, 56, 46, 10, 28, 20, 57, 18, 30, 32, 26, 5, 47, 34, 27, 60, 36, 54, 63, 21, 58, 11, 17, 39, 19, 55, 3, 12, 24, 44, 23, 35, 37, 29, 61, 41, 31, 59, 25, 15, 38]",0.050864697,PrescribedDDT,6,39,2328,20,TRUE
38,"[0, 1, 2, 11, 4, 30, 31, 13, 8, 45, 7, 27, 56, 15, 55, 40, 16, 28, 47, 23, 63, 46, 54, 37, 22, 9, 26, 53, 33, 24, 51, 62, 32, 44, 57, 58, 5, 52, 39, 29, 38, 35, 50, 20, 59, 43, 12, 41, 21, 14, 6, 36, 18, 42, 61, 60, 17, 10, 19, 34, 48, 3, 25, 49]",0.059866428,PrescribedDDT,6,55,2354,18,TRUE
39,"[0, 1, 2, 5, 4, 3, 55, 57, 8, 41, 44, 34, 61, 49, 39, 24, 16, 54, 42, 21, 62, 40, 47, 27, 52, 10, 18, 11, 12, 19, 53, 30, 32, 26, 23, 45, 60, 13, 15, 58, 31, 50, 28, 37, 46, 33, 63, 17, 29, 56, 36, 22, 43, 25, 6, 20, 38, 59, 48, 9, 35, 14, 51, 7]",0.090758085,PrescribedDDT,6,55,2375,18,TRUE
40,"[0, 1, 2, 37, 4, 50, 41, 58, 8, 40, 56, 10, 34, 11, 31, 47, 16, 3, 38, 57, 60, 22, 24, 18, 36, 35, 25, 5, 46, 19, 51, 20, 32, 29, 49, 30, 7, 15, 43, 27, 45, 9, 26, 59, 61, 55, 21, 53, 52, 42, 39, 28, 62, 12, 63, 17, 54, 48, 23, 14, 44, 33, 6, 13]",0.048432589,PrescribedDDT,6,60,2406,18,TRUE
41,"[0, 1, 2, 46, 4, 5, 20, 11, 8, 23, 18, 36, 19, 59, 14, 35, 16, 55, 50, 47, 30, 38, 54, 6, 39, 37, 44, 42, 33, 61, 56, 10, 32, 48, 52, 34, 12, 17, 31, 3, 43, 60, 51, 22, 13, 21, 40, 49, 7, 57, 62, 45, 27, 41, 24, 25, 26, 29, 28, 9, 53, 58, 15, 63]",0.047872782,PrescribedDDT,6,68,2383,18,TRUE
42,"[0, 1, 2, 54, 4, 27, 43, 53, 8, 63, 28, 14, 60, 19, 13, 29, 16, 58, 41, 20, 57, 3, 6, 49, 21, 11, 50, 47, 37, 34, 30, 22, 32, 46, 55, 26, 35, 56, 52, 48, 62, 10, 38, 7, 5, 24, 12, 18, 51, 61, 33, 31, 15, 39, 17, 44, 42, 59, 23, 36, 25, 45, 40, 9]",0.237181187,PrescribedDDT,6,65,2395,16,TRUE
43,"[0, 1, 2, 15, 4, 55, 58, 53, 8, 36, 62, 43, 47, 21, 23, 26, 16, 25, 33, 38, 20, 14, 22, 13, 7, 6, 19, 42, 41, 37, 29, 45, 32, 24, 56, 5, 18, 27, 52, 3, 50, 10, 49, 54, 9, 57, 30, 40, 28, 60, 48, 59, 39, 17, 51, 11, 31, 35, 61, 12, 63, 34, 46, 44]",0.045031309,PrescribedDDT,6,44,2356,18,TRUE
44,"[0, 1, 2, 34, 4, 49, 52, 58, 8, 22, 46, 36, 12, 3, 10, 27, 16, 41, 59, 9, 14, 33, 13, 30, 24, 42, 5, 53, 44, 7, 54, 15, 32, 39, 18, 6, 40, 60, 57, 19, 25, 11, 29, 38, 48, 55, 26, 21, 45, 50, 17, 37, 62, 51, 43, 31, 20, 47, 28, 63, 35, 23, 61, 56]",0.07189846,PrescribedDDT,6,47,2332,18,TRUE
45,"[0, 1, 2, 25, 4, 59, 62, 37, 8, 41, 9, 5, 28, 45, 40, 15, 16, 29, 51, 17, 54, 3, 58, 26, 39, 36, 38, 50, 46, 49, 63, 7, 32, 30, 20, 60, 23, 10, 22, 12, 24, 61, 6, 14, 11, 55, 56, 44, 57, 27, 18, 42, 21, 34, 48, 47, 52, 19, 43, 35, 33, 13, 31, 53]",0.048869133,PrescribedDDT,6,41,2350,18,TRUE
46,"[0, 1, 2, 41, 4, 49, 62, 63, 8, 18, 58, 17, 19, 11, 25, 29, 16, 26, 44, 40, 15, 51, 47, 12, 35, 39, 59, 52, 22, 37, 13, 28, 32, 23, 36, 5, 27, 38, 46, 9, 10, 42, 53, 50, 45, 61, 60, 7, 31, 56, 14, 55, 43, 21, 6, 24, 34, 20, 54, 3, 33, 48, 30, 57]",0.080895901,PrescribedDDT,6,61,2384,18,TRUE
47,"[0, 1, 2, 47, 4, 31, 62, 48, 8, 6, 15, 54, 59, 10, 28, 37, 16, 43, 63, 27, 3, 24, 42, 38, 61, 7, 52, 44, 12, 21, 51, 5, 32, 29, 41, 11, 13, 20, 35, 9, 14, 18, 53, 57, 40, 50, 19, 30, 49, 55, 34, 25, 22, 26, 46, 39, 17, 36, 45, 60, 58, 56, 23, 33]",0.046035767,PrescribedDDT,6,51,2367,18,TRUE
48,"[0, 1, 2, 35, 4, 10, 20, 44, 8, 41, 42, 29, 26, 54, 61, 60, 16, 7, 17, 9, 27, 13, 12, 23, 28, 46, 57, 51, 55, 47, 43, 39, 32, 36, 38, 33, 63, 5, 21, 3, 48, 40, 18, 58, 19, 14, 11, 30, 52, 50, 15, 31, 49, 59, 45, 34, 22, 6, 24, 56, 62, 25, 53, 37]",0.566027641,PrescribedDDT,6,51,2361,18,TRUE
49,"[0, 1, 2, 45, 4, 40, 55, 62, 8, 3, 38, 47, 20, 36, 12, 52, 16, 57, 14, 39, 58, 42, 41, 56, 50, 28, 9, 21, 46, 35, 53, 10, 32, 48, 31, 30, 43, 17, 49, 26, 33, 25, 19, 24, 29, 63, 23, 18, 44, 37, 34, 51, 59, 61, 15, 13, 6, 22, 11, 7, 54, 60, 27, 5]",0.049901962,PrescribedDDT,6,58,2387,14,TRUE
50,"[0, 1, 2, 6, 4, 7, 35, 33, 8, 26, 36, 49, 9, 18, 10, 19, 16, 20, 40, 31, 57, 3, 38, 21, 28, 37, 51, 14, 34, 56, 29, 17, 32, 23, 62, 54, 13, 46, 55, 63, 25, 61, 12, 24, 27, 50, 39, 53, 59, 15, 11, 44, 42, 58, 41, 5, 43, 30, 47, 45, 48, 60, 52, 22]",0.049979448,PrescribedDDT,6,54,2346,16,TRUE
51,"[0, 1, 2, 25, 4, 9, 14, 42, 8, 46, 60, 34, 40, 19, 28, 43, 16, 27, 53, 13, 47, 48, 36, 15, 49, 45, 58, 5, 33, 7, 23, 62, 32, 24, 17, 10, 31, 3, 61, 54, 20, 26, 55, 44, 11, 51, 21, 12, 41, 29, 35, 63, 57, 50, 38, 59, 18, 6, 37, 52, 22, 30, 56, 39]",0.054008961,PrescribedDDT,6,52,2357,18,TRUE
52,"[0, 1, 2, 23, 4, 62, 53, 56, 8, 55, 58, 31, 5, 59, 43, 39, 16, 61, 9, 6, 20, 21, 13, 17, 52, 57, 29, 10, 41, 34, 28, 54, 32, 51, 33, 14, 40, 47, 25, 3, 12, 35, 50, 37, 44, 60, 42, 45, 48, 11, 36, 49, 30, 24, 26, 63, 22, 46, 27, 7, 15, 38, 18, 19]",0.109739065,PrescribedDDT,6,50,2371,18,TRUE
53,"[0, 1, 2, 48, 4, 33, 41, 62, 8, 43, 11, 44, 25, 38, 31, 27, 16, 12, 52, 34, 26, 59, 18, 37, 53, 29, 24, 17, 10, 21, 58, 40, 32, 56, 5, 63, 54, 35, 3, 50, 14, 28, 39, 47, 13, 22, 36, 51, 61, 55, 23, 42, 20, 45, 49, 9, 46, 19, 60, 15, 30, 7, 6, 57]",0.056847811,PrescribedDDT,6,31,2339,18,TRUE
54,"[0, 1, 2, 27, 4, 60, 37, 49, 8, 30, 10, 38, 14, 31, 59, 46, 16, 50, 25, 24, 56, 26, 35, 34, 12, 11, 54, 17, 52, 5, 58, 44, 32, 36, 18, 62, 55, 20, 22, 7, 43, 39, 63, 23, 13, 19, 33, 40, 6, 42, 47, 29, 21, 53, 9, 15, 28, 45, 41, 61, 51, 57, 48, 3]",0.050863981,PrescribedDDT,6,60,2394,18,TRUE
55,"[0, 1, 2, 62, 4, 42, 46, 43, 8, 54, 58, 25, 31, 12, 59, 53, 16, 3, 40, 33, 36, 27, 10, 30, 37, 29, 49, 22, 38, 41, 50, 5, 32, 44, 15, 45, 47, 55, 51, 9, 60, 34, 57, 18, 13, 11, 14, 23, 26, 19, 21, 52, 56, 6, 35, 28, 63, 20, 61, 7, 39, 48, 24, 17]",0.071842909,PrescribedDDT,6,40,2321,18,TRUE
56,"[0, 1, 2, 45, 4, 59, 58, 20, 8, 57, 41, 27, 17, 25, 7, 51, 16, 42, 46, 3, 39, 52, 62, 26, 9, 22, 18, 33, 61, 11, 13, 54, 32, 37, 56, 19, 12, 29, 28, 24, 6, 38, 47, 53, 31, 55, 14, 50, 43, 40, 44, 30, 60, 35, 34, 21, 36, 15, 48, 63, 49, 10, 23, 5]",0.062023163,PrescribedDDT,6,63,2379,18,TRUE
57,"[0, 1, 2, 11, 4, 38, 46, 45, 8, 20, 7, 30, 51, 57, 40, 18, 16, 25, 14, 61, 62, 58, 21, 60, 27, 31, 52, 17, 37, 23, 24, 26, 32, 50, 9, 15, 44, 10, 43, 54, 33, 48, 29, 39, 55, 3, 22, 5, 63, 59, 19, 41, 56, 49, 53, 6, 34, 12, 28, 42, 36, 13, 35, 47]",0.068967342,PrescribedDDT,6,43,2339,18,TRUE
58,"[0, 1, 2, 35, 4, 54, 7, 45, 8, 36, 49, 12, 3, 48, 52, 53, 16, 6, 11, 38, 26, 33, 24, 18, 56, 42, 43, 20, 10, 40, 57, 37, 32, 61, 30, 14, 13, 23, 55, 15, 29, 9, 63, 34, 25, 47, 39, 50, 62, 60, 17, 58, 59, 44, 51, 22, 19, 5, 28, 41, 46, 31, 21, 27]",0.066941023,PrescribedDDT,6,61,2393,18,TRUE
59,"[0, 1, 2, 42, 4, 15, 3, 41, 8, 22, 30, 17, 25, 40, 57, 18, 16, 5, 10, 7, 31, 61, 49, 47, 20, 45, 35, 11, 34, 54, 24, 46, 32, 58, 38, 12, 63, 53, 62, 29, 26, 55, 33, 13, 51, 9, 48, 59, 27, 60, 23, 21, 52, 50, 36, 39, 56, 19, 43, 6, 44, 28, 14, 37]",0.062046766,PrescribedDDT,6,47,2374,18,TRUE
60,"[0, 1, 2, 11, 4, 50, 60, 9, 8, 45, 22, 48, 36, 55, 34, 40, 16, 13, 25, 15, 21, 61, 52, 37, 3, 31, 23, 49, 47, 33, 63, 46, 32, 14, 41, 39, 5, 17, 38, 6, 51, 7, 12, 10, 28, 56, 43, 26, 58, 44, 27, 24, 62, 54, 29, 18, 53, 57, 20, 30, 59, 19, 42, 35]",0.049930811,PrescribedDDT,6,66,2370,18,TRUE
