,SBoxes,time_elapsed,generation_method,max_item,max_item_count,zero_items_count
10,"[29, 23, 4, 17, 9, 31, 2, 22, 12, 3, 28, 7, 0, 14, 15, 13, 5, 8, 21, 6, 19, 10, 30, 1, 18, 11, 16, 25, 20, 24, 26, 27]",0.16370320320129395,PrescribedDDT,4,81,546
11,"[31, 15, 16, 22, 1, 4, 26, 7, 3, 14, 27, 19, 11, 0, 18, 9, 10, 13, 8, 23, 5, 2, 30, 17, 25, 28, 12, 20, 6, 29, 21, 24]",0.27354931831359863,PrescribedDDT,4,81,546
12,"[27, 7, 13, 29, 0, 4, 14, 3, 16, 6, 17, 20, 26, 9, 11, 18, 15, 5, 31, 8, 10, 24, 19, 21, 28, 1, 23, 30, 12, 25, 22, 2]",0.2592484951019287,PrescribedDDT,4,75,540
13,"[21, 20, 27, 18, 24, 16, 5, 22, 0, 30, 11, 13, 15, 4, 23, 25, 3, 2, 14, 29, 1, 17, 12, 19, 10, 7, 6, 8, 28, 26, 9, 31]",0.09554052352905273,PrescribedDDT,4,81,546
14,"[3, 31, 28, 0, 26, 13, 25, 10, 22, 27, 15, 12, 18, 7, 23, 20, 9, 4, 17, 1, 24, 19, 5, 14, 30, 8, 21, 6, 16, 11, 2, 29]",0.051724910736083984,PrescribedDDT,4,84,549
15,"[23, 6, 7, 8, 13, 10, 0, 15, 4, 19, 20, 25, 18, 3, 31, 22, 26, 9, 29, 16, 12, 2, 27, 30, 14, 21, 1, 17, 11, 28, 5, 24]",0.02552199363708496,PrescribedDDT,4,84,549
16,"[0, 12, 11, 31, 4, 22, 6, 29, 25, 8, 13, 20, 3, 26, 7, 18, 16, 19, 10, 23, 9, 30, 17, 15, 5, 1, 27, 14, 24, 2, 21, 28]",0.3149576187133789,PrescribedDDT,4,75,540
17,"[29, 23, 21, 14, 24, 13, 4, 16, 6, 9, 28, 22, 17, 5, 26, 8, 1, 31, 20, 12, 11, 30, 3, 10, 0, 27, 7, 15, 25, 18, 19, 2]",1.6633424758911133,PrescribedDDT,4,75,540
18,"[20, 10, 14, 6, 23, 27, 29, 17, 25, 8, 5, 28, 15, 18, 1, 4, 30, 21, 13, 9, 19, 7, 26, 2, 24, 0, 31, 11, 22, 12, 16, 3]",0.2925448417663574,PrescribedDDT,4,69,534
19,"[12, 6, 15, 20, 5, 10, 13, 24, 11, 14, 16, 26, 19, 18, 31, 8, 22, 7, 9, 2, 4, 30, 0, 3, 17, 29, 21, 28, 1, 27, 23, 25]",0.07355809211730957,PrescribedDDT,4,81,546
20,"[29, 0, 9, 16, 14, 2, 27, 10, 28, 26, 13, 19, 24, 4, 3, 11, 31, 25, 20, 30, 7, 8, 23, 18, 15, 6, 5, 21, 17, 22, 12, 1]",0.025570392608642578,PrescribedDDT,4,78,543
21,"[17, 0, 29, 2, 25, 22, 13, 16, 20, 18, 27, 5, 9, 14, 3, 11, 31, 30, 24, 8, 12, 26, 28, 15, 10, 19, 1, 21, 4, 6, 7, 23]",0.2396848201751709,PrescribedDDT,4,66,531
22,"[15, 13, 8, 20, 30, 17, 5, 12, 3, 29, 2, 23, 1, 24, 31, 4, 19, 25, 26, 28, 10, 7, 18, 14, 16, 21, 11, 27, 22, 6, 9, 0]",1.159257173538208,PrescribedDDT,4,90,555
23,"[8, 1, 29, 24, 31, 16, 23, 30, 21, 26, 25, 28, 14, 0, 2, 19, 17, 12, 6, 18, 3, 7, 5, 22, 4, 27, 9, 15, 11, 10, 20, 13]",0.036253929138183594,PrescribedDDT,4,87,552
24,"[14, 17, 4, 8, 10, 19, 20, 11, 5, 7, 12, 18, 29, 28, 25, 31, 6, 26, 22, 30, 16, 23, 13, 24, 9, 2, 27, 3, 0, 21, 1, 15]",0.08172798156738281,PrescribedDDT,4,75,540
25,"[30, 29, 23, 13, 27, 10, 21, 22, 0, 8, 19, 15, 6, 17, 16, 18, 7, 31, 20, 2, 5, 3, 9, 12, 26, 1, 28, 11, 4, 25, 14, 24]",0.5659587383270264,PrescribedDDT,4,93,558
26,"[0, 23, 4, 1, 19, 31, 9, 14, 25, 27, 20, 12, 13, 28, 17, 3, 30, 15, 18, 11, 2, 22, 10, 29, 5, 8, 6, 21, 24, 16, 26, 7]",0.6909339427947998,PrescribedDDT,4,90,555
27,"[8, 29, 27, 20, 24, 21, 14, 7, 4, 15, 16, 2, 6, 22, 13, 17, 3, 31, 30, 19, 12, 0, 5, 26, 28, 1, 9, 11, 23, 25, 18, 10]",0.5244872570037842,PrescribedDDT,4,66,531
28,"[17, 14, 31, 23, 21, 4, 9, 11, 19, 0, 5, 16, 27, 7, 15, 28, 26, 22, 18, 8, 30, 2, 1, 3, 13, 10, 6, 25, 20, 29, 24, 12]",0.693361759185791,PrescribedDDT,4,69,534
29,"[9, 14, 5, 10, 19, 24, 18, 7, 22, 1, 23, 20, 21, 2, 29, 6, 13, 8, 16, 28, 31, 30, 12, 25, 27, 26, 3, 11, 17, 0, 4, 15]",1.4664113521575928,PrescribedDDT,4,87,552
30,"[26, 29, 19, 8, 0, 24, 10, 14, 16, 1, 9, 7, 11, 17, 4, 6, 18, 3, 15, 23, 22, 30, 27, 5, 20, 13, 21, 12, 31, 25, 2, 28]",0.1502835750579834,PrescribedDDT,4,93,558
31,"[27, 2, 11, 5, 3, 21, 29, 9, 30, 6, 31, 8, 16, 24, 28, 20, 4, 25, 0, 12, 7, 17, 10, 19, 15, 26, 22, 23, 18, 14, 13, 1]",0.08837652206420898,PrescribedDDT,4,75,540
32,"[18, 31, 4, 22, 16, 10, 15, 7, 30, 8, 2, 19, 6, 0, 25, 21, 28, 23, 11, 17, 1, 26, 5, 24, 29, 3, 9, 13, 27, 14, 12, 20]",0.1593186855316162,PrescribedDDT,4,75,540
33,"[20, 23, 16, 17, 30, 12, 29, 15, 3, 14, 24, 1, 22, 0, 9, 25, 28, 7, 19, 21, 6, 10, 4, 26, 13, 5, 18, 31, 2, 27, 11, 8]",0.11858344078063965,PrescribedDDT,4,78,543
34,"[25, 13, 28, 15, 12, 14, 16, 8, 6, 11, 1, 21, 26, 24, 7, 17, 29, 20, 31, 19, 3, 30, 0, 22, 23, 18, 10, 4, 27, 2, 5, 9]",0.23765182495117188,PrescribedDDT,4,93,558
35,"[11, 15, 2, 24, 1, 29, 30, 6, 8, 10, 17, 18, 21, 13, 25, 26, 7, 27, 19, 23, 31, 22, 0, 20, 3, 12, 4, 14, 9, 16, 28, 5]",0.07794547080993652,PrescribedDDT,4,90,555
36,"[28, 13, 15, 14, 21, 9, 27, 5, 23, 4, 29, 3, 22, 30, 6, 1, 11, 0, 26, 17, 31, 25, 2, 12, 7, 18, 10, 8, 20, 24, 19, 16]",0.058374643325805664,PrescribedDDT,4,78,543
37,"[25, 5, 6, 24, 28, 20, 14, 0, 13, 2, 15, 30, 18, 16, 10, 3, 23, 12, 21, 11, 26, 8, 19, 4, 22, 9, 27, 1, 7, 29, 31, 17]",0.04693722724914551,PrescribedDDT,4,72,537
38,"[24, 5, 27, 26, 0, 17, 21, 11, 9, 13, 23, 31, 16, 28, 15, 22, 3, 14, 1, 29, 19, 2, 20, 7, 6, 4, 30, 8, 12, 25, 18, 10]",0.20447182655334473,PrescribedDDT,4,90,555
39,"[29, 1, 28, 23, 25, 14, 18, 26, 22, 3, 31, 30, 9, 19, 12, 13, 24, 0, 5, 8, 16, 4, 6, 10, 11, 15, 17, 20, 7, 21, 27, 2]",1.8945121765136719,PrescribedDDT,4,81,546
40,"[4, 6, 5, 25, 14, 16, 1, 20, 27, 10, 23, 22, 26, 21, 30, 13, 3, 31, 8, 15, 11, 17, 28, 9, 7, 12, 0, 18, 19, 2, 29, 24]",0.24580621719360352,PrescribedDDT,4,78,543
41,"[8, 26, 0, 14, 23, 22, 5, 10, 3, 9, 28, 30, 12, 13, 4, 19, 17, 24, 16, 20, 29, 2, 25, 18, 1, 27, 15, 21, 11, 6, 31, 7]",0.45152783393859863,PrescribedDDT,4,84,549
42,"[15, 31, 2, 11, 23, 26, 18, 21, 16, 3, 30, 19, 17, 12, 22, 7, 0, 20, 28, 1, 29, 5, 10, 4, 6, 25, 27, 24, 13, 9, 8, 14]",0.6331496238708496,PrescribedDDT,4,87,552
43,"[0, 15, 17, 16, 5, 21, 18, 20, 22, 27, 19, 6, 25, 13, 2, 26, 24, 28, 1, 30, 7, 12, 4, 10, 29, 23, 11, 31, 8, 9, 3, 14]",0.3309040069580078,PrescribedDDT,4,78,543
44,"[1, 11, 12, 20, 13, 2, 10, 27, 17, 28, 6, 0, 21, 22, 19, 29, 25, 8, 18, 24, 23, 15, 5, 7, 14, 26, 3, 31, 30, 16, 4, 9]",0.20116353034973145,PrescribedDDT,4,78,543
45,"[24, 4, 15, 1, 17, 6, 27, 2, 16, 11, 8, 12, 5, 10, 13, 23, 18, 14, 29, 31, 28, 19, 26, 30, 9, 25, 0, 7, 21, 3, 22, 20]",0.028914690017700195,PrescribedDDT,4,63,528
46,"[29, 27, 22, 16, 9, 2, 5, 14, 6, 12, 8, 31, 23, 7, 18, 15, 21, 17, 20, 30, 26, 3, 11, 10, 13, 24, 0, 28, 1, 25, 19, 4]",0.2343590259552002,PrescribedDDT,4,78,543
47,"[31, 17, 23, 22, 18, 19, 2, 15, 24, 28, 25, 14, 8, 16, 21, 5, 27, 29, 10, 6, 0, 13, 11, 1, 26, 3, 12, 9, 7, 4, 30, 20]",0.4082663059234619,PrescribedDDT,4,72,537
48,"[15, 19, 5, 6, 21, 9, 7, 2, 27, 26, 4, 10, 12, 14, 29, 22, 24, 3, 17, 23, 20, 1, 28, 8, 30, 0, 25, 31, 13, 18, 11, 16]",1.1448724269866943,PrescribedDDT,4,75,540
49,"[13, 27, 22, 29, 16, 31, 14, 12, 4, 19, 24, 18, 30, 5, 10, 15, 26, 28, 0, 9, 11, 6, 3, 21, 8, 20, 2, 23, 17, 25, 7, 1]",0.19094443321228027,PrescribedDDT,4,87,552
50,"[2, 19, 18, 6, 25, 31, 30, 17, 27, 26, 15, 7, 9, 20, 16, 0, 11, 4, 10, 29, 3, 1, 12, 28, 22, 24, 21, 8, 14, 13, 5, 23]",0.3845493793487549,PrescribedDDT,4,84,549
51,"[30, 10, 24, 12, 16, 6, 11, 25, 1, 23, 13, 7, 28, 26, 22, 20, 8, 4, 2, 29, 15, 0, 27, 17, 31, 19, 3, 18, 14, 9, 5, 21]",0.17598938941955566,PrescribedDDT,4,84,549
52,"[17, 21, 16, 15, 6, 25, 2, 22, 8, 1, 27, 5, 20, 3, 26, 4, 14, 19, 30, 9, 7, 0, 10, 18, 23, 12, 24, 31, 13, 11, 29, 28]",0.05673074722290039,PrescribedDDT,4,78,543
53,"[15, 6, 26, 31, 21, 7, 13, 25, 11, 28, 4, 20, 29, 23, 24, 14, 27, 12, 30, 5, 19, 16, 18, 2, 9, 3, 0, 8, 1, 10, 17, 22]",1.582573652267456,PrescribedDDT,4,78,543
54,"[25, 15, 29, 30, 4, 1, 19, 27, 3, 8, 9, 14, 2, 31, 23, 12, 7, 16, 11, 22, 20, 21, 13, 17, 18, 26, 28, 24, 0, 6, 5, 10]",0.2777976989746094,PrescribedDDT,4,87,552
55,"[19, 29, 15, 2, 0, 1, 20, 26, 9, 17, 28, 4, 10, 13, 25, 30, 27, 7, 31, 21, 18, 16, 12, 24, 3, 5, 6, 11, 23, 14, 8, 22]",0.03220677375793457,PrescribedDDT,4,87,552
56,"[14, 21, 23, 27, 15, 8, 19, 12, 11, 3, 4, 2, 17, 7, 16, 13, 5, 24, 26, 31, 18, 25, 9, 10, 30, 1, 28, 20, 29, 6, 0, 22]",0.20119094848632812,PrescribedDDT,4,69,534
57,"[27, 30, 21, 12, 31, 19, 29, 24, 3, 8, 0, 18, 14, 1, 2, 9, 25, 16, 6, 10, 5, 28, 7, 13, 22, 17, 15, 26, 23, 4, 20, 11]",0.1173555850982666,PrescribedDDT,4,87,552
58,"[10, 6, 31, 9, 30, 14, 24, 16, 20, 15, 18, 21, 7, 3, 25, 0, 28, 5, 1, 8, 4, 12, 23, 27, 13, 17, 22, 29, 2, 26, 19, 11]",0.3119995594024658,PrescribedDDT,4,90,555
59,"[4, 3, 27, 15, 30, 22, 17, 0, 5, 9, 2, 8, 28, 12, 6, 18, 19, 16, 1, 23, 31, 29, 20, 21, 13, 26, 25, 24, 10, 7, 11, 14]",0.0919332504272461,PrescribedDDT,4,72,537
60,"[5, 6, 19, 13, 27, 20, 1, 24, 31, 10, 8, 30, 21, 9, 18, 2, 4, 16, 0, 11, 7, 26, 17, 22, 15, 14, 28, 3, 23, 12, 29, 25]",0.15029382705688477,PrescribedDDT,4,75,540
61,"[10, 15, 5, 17, 0, 3, 13, 23, 26, 22, 7, 11, 24, 27, 16, 2, 30, 19, 28, 21, 18, 9, 4, 6, 31, 1, 29, 25, 20, 12, 14, 8]",0.07269549369812012,PrescribedDDT,4,78,543
62,"[26, 2, 17, 28, 9, 14, 1, 18, 7, 16, 24, 20, 21, 29, 3, 31, 27, 19, 5, 25, 0, 4, 10, 11, 13, 23, 22, 12, 15, 6, 30, 8]",0.1373124122619629,PrescribedDDT,4,75,540
63,"[7, 11, 1, 22, 18, 14, 4, 21, 0, 31, 20, 5, 19, 16, 24, 29, 15, 6, 9, 26, 12, 25, 27, 23, 17, 3, 8, 30, 28, 2, 10, 13]",0.37859678268432617,PrescribedDDT,4,87,552
64,"[12, 11, 4, 31, 19, 27, 0, 26, 18, 28, 23, 8, 10, 21, 24, 9, 22, 2, 3, 6, 1, 5, 13, 30, 7, 25, 29, 14, 20, 15, 17, 16]",0.11338996887207031,PrescribedDDT,4,78,543
65,"[21, 8, 28, 7, 15, 14, 20, 30, 24, 6, 10, 5, 9, 0, 22, 18, 26, 11, 19, 31, 25, 17, 4, 27, 13, 23, 2, 1, 3, 29, 16, 12]",0.2164156436920166,PrescribedDDT,4,81,546
66,"[18, 15, 25, 27, 26, 16, 4, 7, 8, 14, 21, 31, 3, 11, 12, 13, 23, 17, 1, 5, 0, 24, 28, 19, 10, 30, 22, 9, 20, 29, 6, 2]",0.23544883728027344,PrescribedDDT,4,75,540
67,"[6, 15, 17, 26, 31, 27, 18, 0, 28, 13, 11, 20, 10, 24, 16, 9, 8, 19, 7, 1, 30, 29, 2, 25, 21, 22, 3, 12, 23, 4, 5, 14]",0.19288206100463867,PrescribedDDT,4,87,552
68,"[22, 24, 7, 11, 10, 26, 15, 25, 19, 21, 4, 13, 8, 0, 6, 18, 9, 5, 2, 1, 3, 16, 29, 31, 14, 12, 27, 20, 28, 23, 30, 17]",0.03794097900390625,PrescribedDDT,4,93,558
69,"[22, 3, 26, 1, 27, 14, 20, 10, 13, 25, 9, 11, 16, 8, 30, 31, 21, 17, 12, 24, 0, 2, 28, 18, 5, 6, 7, 23, 29, 15, 19, 4]",0.29941582679748535,PrescribedDDT,4,87,552
70,"[3, 17, 21, 9, 5, 4, 2, 12, 27, 16, 29, 25, 24, 14, 6, 23, 13, 26, 18, 11, 28, 7, 31, 10, 20, 22, 15, 8, 0, 1, 19, 30]",0.5035402774810791,PrescribedDDT,4,75,540
71,"[30, 17, 25, 0, 26, 28, 18, 10, 6, 3, 13, 9, 5, 22, 27, 4, 24, 11, 14, 15, 2, 23, 8, 21, 16, 12, 29, 20, 1, 19, 31, 7]",0.10747671127319336,PrescribedDDT,4,78,543
72,"[0, 15, 25, 26, 17, 2, 6, 13, 29, 22, 21, 9, 16, 11, 20, 1, 28, 14, 8, 18, 7, 23, 3, 27, 31, 10, 5, 24, 4, 12, 19, 30]",0.5319170951843262,PrescribedDDT,4,87,552
73,"[21, 13, 17, 18, 4, 1, 25, 2, 7, 15, 24, 22, 6, 23, 29, 27, 12, 9, 20, 26, 11, 10, 0, 8, 19, 30, 31, 3, 14, 5, 28, 16]",0.062096357345581055,PrescribedDDT,4,75,540
74,"[3, 8, 26, 23, 19, 6, 21, 20, 0, 10, 16, 12, 14, 22, 11, 24, 17, 18, 29, 2, 9, 5, 30, 28, 25, 4, 1, 27, 15, 31, 7, 13]",1.3715460300445557,PrescribedDDT,4,75,540
75,"[0, 7, 2, 21, 1, 12, 9, 16, 22, 27, 15, 11, 18, 25, 20, 31, 10, 13, 19, 8, 23, 30, 4, 14, 26, 6, 29, 17, 3, 5, 28, 24]",0.03690958023071289,PrescribedDDT,4,75,540
76,"[23, 27, 20, 24, 17, 9, 14, 8, 21, 7, 18, 16, 10, 2, 4, 0, 6, 29, 1, 15, 19, 22, 12, 13, 28, 31, 30, 25, 5, 3, 11, 26]",0.11015558242797852,PrescribedDDT,4,81,546
77,"[11, 30, 31, 1, 15, 26, 29, 16, 21, 3, 23, 8, 27, 2, 13, 20, 0, 22, 28, 7, 17, 19, 5, 9, 10, 6, 24, 4, 12, 18, 25, 14]",0.1374518871307373,PrescribedDDT,4,87,552
78,"[2, 1, 21, 29, 31, 13, 15, 19, 17, 26, 12, 30, 8, 4, 7, 22, 0, 5, 6, 9, 25, 20, 18, 3, 16, 23, 24, 28, 27, 11, 10, 14]",0.10319209098815918,PrescribedDDT,4,72,537
79,"[16, 2, 23, 25, 21, 5, 30, 9, 8, 26, 7, 18, 29, 4, 20, 11, 19, 28, 12, 22, 0, 24, 10, 1, 14, 27, 17, 13, 15, 6, 31, 3]",0.2719745635986328,PrescribedDDT,4,72,537
80,"[27, 1, 26, 9, 13, 24, 18, 31, 19, 11, 3, 30, 21, 2, 4, 20, 23, 10, 17, 16, 14, 8, 22, 7, 25, 28, 6, 0, 12, 29, 5, 15]",0.14362192153930664,PrescribedDDT,4,78,543
81,"[30, 7, 25, 28, 12, 11, 26, 1, 29, 3, 15, 31, 24, 6, 5, 23, 21, 18, 20, 8, 13, 16, 14, 22, 27, 0, 4, 19, 2, 17, 9, 10]",0.08555793762207031,PrescribedDDT,4,72,537
82,"[0, 12, 14, 3, 4, 24, 26, 8, 18, 20, 25, 2, 23, 28, 17, 19, 9, 1, 16, 22, 6, 29, 30, 13, 31, 7, 21, 10, 27, 5, 15, 11]",0.07709622383117676,PrescribedDDT,4,81,546
83,"[29, 6, 30, 23, 21, 12, 13, 19, 17, 3, 1, 22, 5, 18, 8, 4, 31, 20, 26, 14, 25, 15, 2, 28, 24, 16, 0, 10, 7, 27, 11, 9]",0.16288280487060547,PrescribedDDT,4,84,549
84,"[2, 31, 4, 14, 19, 3, 18, 11, 22, 29, 9, 21, 17, 10, 24, 1, 30, 0, 16, 7, 20, 8, 6, 25, 5, 23, 27, 15, 12, 26, 28, 13]",0.06739163398742676,PrescribedDDT,4,84,549
85,"[27, 18, 20, 26, 25, 0, 16, 1, 6, 9, 12, 22, 24, 30, 7, 21, 4, 5, 17, 31, 3, 11, 15, 29, 23, 10, 14, 13, 2, 28, 19, 8]",0.0889592170715332,PrescribedDDT,4,72,537
86,"[25, 8, 26, 23, 9, 28, 21, 19, 1, 14, 3, 10, 13, 6, 0, 11, 15, 2, 30, 12, 5, 31, 17, 22, 29, 7, 4, 16, 24, 20, 27, 18]",1.272904634475708,PrescribedDDT,4,81,546
87,"[18, 2, 23, 0, 24, 22, 5, 10, 6, 16, 12, 13, 29, 4, 19, 1, 31, 3, 8, 14, 7, 21, 11, 30, 9, 25, 27, 15, 26, 17, 20, 28]",0.38733792304992676,PrescribedDDT,4,75,540
88,"[10, 8, 9, 2, 29, 24, 1, 14, 18, 3, 23, 25, 15, 11, 21, 0, 19, 13, 4, 7, 28, 17, 30, 31, 6, 16, 5, 27, 20, 12, 22, 26]",0.09889078140258789,PrescribedDDT,4,72,537
89,"[21, 12, 7, 18, 2, 3, 11, 8, 22, 23, 6, 20, 31, 10, 14, 29, 30, 15, 26, 16, 24, 28, 13, 5, 0, 25, 4, 27, 17, 19, 9, 1]",0.17307305335998535,PrescribedDDT,4,81,546
90,"[0, 6, 2, 29, 4, 24, 18, 12, 30, 1, 10, 23, 11, 9, 5, 17, 28, 7, 26, 27, 16, 21, 14, 15, 8, 19, 13, 20, 25, 3, 31, 22]",0.2630455493927002,PrescribedDDT,4,81,546
91,"[10, 12, 29, 17, 3, 8, 28, 4, 27, 0, 26, 13, 19, 15, 5, 18, 23, 20, 7, 21, 30, 25, 2, 31, 9, 6, 22, 11, 24, 14, 1, 16]",0.5840263366699219,PrescribedDDT,4,93,558
92,"[14, 15, 22, 31, 8, 26, 16, 0, 23, 13, 29, 30, 1, 20, 2, 27, 28, 10, 18, 11, 17, 7, 25, 21, 6, 5, 4, 3, 9, 12, 19, 24]",0.058075666427612305,PrescribedDDT,4,75,540
93,"[11, 19, 13, 27, 21, 3, 24, 29, 28, 30, 0, 9, 16, 31, 12, 2, 18, 25, 20, 17, 22, 10, 14, 6, 4, 23, 8, 15, 7, 5, 26, 1]",0.05252361297607422,PrescribedDDT,4,96,561
94,"[7, 4, 11, 18, 31, 2, 14, 3, 21, 23, 1, 19, 0, 10, 12, 25, 13, 8, 28, 15, 30, 5, 26, 6, 22, 20, 9, 29, 24, 27, 16, 17]",0.10995173454284668,PrescribedDDT,4,78,543
95,"[31, 17, 23, 11, 7, 0, 30, 29, 5, 19, 4, 1, 8, 15, 16, 21, 6, 22, 2, 27, 13, 24, 25, 20, 3, 10, 26, 9, 18, 14, 12, 28]",0.3688528537750244,PrescribedDDT,4,75,540
96,"[8, 17, 28, 4, 24, 2, 19, 15, 22, 21, 16, 1, 23, 27, 26, 12, 9, 6, 13, 3, 14, 10, 5, 20, 31, 29, 0, 7, 25, 18, 30, 11]",0.5655176639556885,PrescribedDDT,4,84,549
97,"[8, 26, 12, 14, 16, 13, 17, 20, 9, 0, 21, 27, 28, 11, 7, 22, 31, 24, 25, 2, 15, 18, 3, 10, 1, 23, 5, 6, 29, 19, 4, 30]",0.27744269371032715,PrescribedDDT,4,81,546
98,"[19, 26, 20, 31, 4, 30, 18, 24, 10, 17, 21, 0, 11, 25, 16, 8, 15, 28, 9, 7, 13, 12, 2, 14, 22, 27, 5, 23, 3, 1, 29, 6]",0.7952353954315186,PrescribedDDT,4,93,558
99,"[6, 20, 12, 4, 16, 30, 3, 11, 1, 14, 24, 22, 0, 23, 10, 5, 15, 2, 18, 9, 28, 27, 7, 13, 31, 25, 17, 21, 8, 29, 26, 19]",0.08757495880126953,PrescribedDDT,4,81,546
