,SBoxes,time_elapsed,generation_method,max_item,max_item_count,zero_items_count
37,"[3, 0, 9, 7, 5, 15, 12, 8, 1, 6, 10, 13, 2, 14, 4, 11]",0.0075664520263671875,PrescribedDDT,6,2,127
38,"[1, 5, 3, 10, 4, 6, 9, 2, 7, 14, 0, 15, 12, 13, 8, 11]",0.007588386535644531,PrescribedDDT,6,2,130
39,"[9, 7, 4, 11, 15, 13, 12, 10, 14, 5, 8, 6, 2, 3, 0, 1]",0.00758051872253418,PrescribedDDT,6,5,133
40,"[11, 2, 15, 1, 14, 9, 5, 8, 10, 3, 6, 12, 13, 4, 7, 0]",0.007602691650390625,PrescribedDDT,6,2,127
41,"[5, 0, 6, 15, 4, 13, 12, 9, 11, 1, 8, 10, 14, 3, 7, 2]",0.008389949798583984,PrescribedDDT,6,5,136
42,"[14, 9, 12, 3, 13, 7, 11, 5, 15, 6, 1, 4, 2, 0, 10, 8]",0.00754237174987793,PrescribedDDT,6,3,132
43,"[8, 12, 9, 7, 2, 14, 1, 3, 5, 4, 10, 6, 11, 0, 15, 13]",0.007529735565185547,PrescribedDDT,6,6,132
44,"[12, 9, 4, 10, 8, 11, 15, 3, 13, 14, 2, 0, 1, 5, 7, 6]",0.007555246353149414,PrescribedDDT,6,2,130
45,"[0, 12, 11, 14, 13, 15, 5, 6, 7, 8, 10, 9, 1, 2, 4, 3]",0.007580757141113281,PrescribedDDT,6,3,129
46,"[10, 9, 12, 5, 6, 4, 13, 11, 14, 1, 0, 3, 7, 2, 15, 8]",0.007619142532348633,PrescribedDDT,6,4,131
47,"[12, 6, 4, 13, 14, 11, 5, 8, 15, 7, 10, 1, 0, 3, 9, 2]",0.007560253143310547,PrescribedDDT,8,1,136
48,"[6, 2, 14, 3, 12, 0, 10, 1, 9, 15, 7, 8, 13, 4, 11, 5]",0.007537841796875,PrescribedDDT,6,2,127
49,"[7, 2, 0, 3, 5, 15, 10, 1, 14, 9, 11, 12, 13, 6, 4, 8]",0.007542610168457031,PrescribedDDT,8,1,140
50,"[13, 4, 8, 6, 5, 12, 14, 11, 2, 10, 7, 9, 1, 3, 0, 15]",0.007424354553222656,PrescribedDDT,8,1,136
51,"[13, 10, 12, 11, 8, 3, 15, 1, 0, 6, 5, 14, 4, 2, 7, 9]",0.007569313049316406,PrescribedDDT,6,1,122
52,"[6, 11, 9, 5, 13, 14, 1, 8, 4, 10, 15, 2, 7, 0, 12, 3]",0.0076160430908203125,PrescribedDDT,4,15,120
53,"[10, 2, 1, 0, 4, 7, 13, 12, 14, 9, 6, 3, 5, 15, 11, 8]",0.007550954818725586,PrescribedDDT,8,1,130
54,"[1, 12, 3, 5, 4, 9, 10, 2, 0, 13, 15, 8, 6, 14, 11, 7]",0.007581949234008789,PrescribedDDT,6,4,131
55,"[9, 6, 11, 13, 5, 4, 12, 8, 0, 10, 15, 2, 3, 7, 14, 1]",0.00760650634765625,PrescribedDDT,6,4,131
56,"[1, 8, 7, 4, 15, 11, 13, 3, 9, 10, 2, 14, 12, 5, 0, 6]",0.007525444030761719,PrescribedDDT,6,2,127
57,"[8, 14, 0, 12, 9, 11, 15, 3, 10, 1, 4, 7, 5, 2, 6, 13]",0.0075643062591552734,PrescribedDDT,6,3,129
58,"[1, 6, 8, 10, 7, 5, 4, 14, 0, 2, 3, 15, 9, 12, 11, 13]",0.007566690444946289,PrescribedDDT,8,1,132
59,"[2, 4, 13, 0, 10, 12, 5, 6, 8, 3, 1, 11, 9, 14, 7, 15]",0.007458209991455078,PrescribedDDT,6,5,133
60,"[3, 15, 8, 7, 2, 5, 12, 14, 10, 11, 13, 6, 0, 4, 9, 1]",0.007553815841674805,PrescribedDDT,4,21,126
61,"[8, 10, 6, 1, 12, 0, 7, 14, 5, 2, 15, 3, 13, 11, 4, 9]",0.007650852203369141,PrescribedDDT,6,4,131
62,"[4, 15, 2, 10, 9, 3, 1, 7, 13, 12, 0, 11, 14, 6, 5, 8]",0.007548809051513672,PrescribedDDT,6,2,127
63,"[14, 12, 5, 0, 3, 7, 10, 8, 2, 6, 9, 15, 1, 13, 11, 4]",0.00772857666015625,PrescribedDDT,6,8,136
64,"[1, 14, 4, 8, 0, 9, 13, 3, 11, 5, 2, 12, 10, 7, 6, 15]",0.0074918270111083984,PrescribedDDT,6,2,124
65,"[3, 8, 4, 13, 6, 0, 12, 15, 9, 11, 10, 1, 7, 2, 14, 5]",0.007485151290893555,PrescribedDDT,8,1,136
66,"[9, 14, 6, 12, 13, 0, 7, 8, 3, 10, 2, 15, 5, 1, 4, 11]",0.007459878921508789,PrescribedDDT,6,7,137
67,"[5, 0, 4, 6, 13, 11, 15, 9, 3, 7, 10, 8, 14, 1, 12, 2]",0.0075490474700927734,PrescribedDDT,6,6,135
68,"[4, 8, 11, 6, 0, 10, 9, 2, 1, 3, 13, 7, 14, 15, 5, 12]",0.007410526275634766,PrescribedDDT,6,2,127
69,"[1, 0, 2, 9, 15, 3, 11, 7, 5, 14, 4, 13, 10, 12, 6, 8]",0.007486820220947266,PrescribedDDT,8,1,136
70,"[8, 9, 13, 6, 7, 5, 12, 15, 11, 3, 14, 1, 0, 2, 4, 10]",0.007417201995849609,PrescribedDDT,6,2,127
71,"[15, 1, 11, 4, 5, 12, 9, 7, 13, 6, 3, 0, 2, 10, 8, 14]",0.007544755935668945,PrescribedDDT,6,1,125
72,"[14, 9, 7, 0, 13, 3, 15, 4, 6, 8, 11, 1, 2, 12, 5, 10]",0.0075266361236572266,PrescribedDDT,8,1,138
73,"[9, 5, 13, 11, 2, 7, 15, 12, 0, 3, 1, 4, 6, 14, 10, 8]",0.007487297058105469,PrescribedDDT,6,3,132
74,"[9, 6, 3, 1, 5, 15, 0, 2, 12, 13, 4, 7, 8, 11, 14, 10]",0.0075452327728271484,PrescribedDDT,4,15,120
75,"[3, 8, 11, 6, 4, 14, 7, 10, 0, 15, 1, 12, 9, 5, 2, 13]",0.007507801055908203,PrescribedDDT,6,5,136
76,"[9, 3, 0, 11, 13, 2, 8, 10, 12, 5, 4, 1, 7, 6, 14, 15]",0.007470846176147461,PrescribedDDT,8,1,136
77,"[13, 11, 3, 0, 14, 9, 6, 10, 2, 12, 5, 1, 8, 7, 15, 4]",0.007475852966308594,PrescribedDDT,6,3,132
78,"[7, 8, 1, 9, 3, 4, 15, 14, 2, 13, 6, 12, 11, 5, 0, 10]",0.007525920867919922,PrescribedDDT,6,3,129
79,"[14, 0, 1, 4, 11, 5, 2, 10, 7, 15, 12, 3, 8, 13, 6, 9]",0.007504940032958984,PrescribedDDT,6,3,132
80,"[6, 8, 14, 4, 13, 7, 9, 5, 11, 1, 0, 15, 12, 10, 2, 3]",0.007457733154296875,PrescribedDDT,6,6,135
81,"[13, 6, 5, 0, 7, 12, 3, 11, 9, 4, 1, 10, 15, 2, 8, 14]",0.007528066635131836,PrescribedDDT,8,1,136
82,"[0, 8, 11, 7, 15, 1, 5, 3, 13, 2, 4, 9, 6, 10, 12, 14]",0.007499217987060547,PrescribedDDT,4,21,126
83,"[11, 6, 9, 4, 0, 1, 13, 2, 8, 15, 7, 10, 5, 3, 14, 12]",0.007463216781616211,PrescribedDDT,6,7,137
84,"[13, 7, 9, 3, 11, 12, 2, 8, 4, 10, 14, 6, 5, 15, 1, 0]",0.007460117340087891,PrescribedDDT,8,3,138
85,"[10, 9, 2, 5, 7, 8, 4, 14, 6, 3, 1, 13, 0, 11, 12, 15]",0.0074920654296875,PrescribedDDT,6,4,131
86,"[14, 11, 13, 6, 3, 15, 9, 10, 7, 0, 4, 12, 1, 2, 5, 8]",0.007451772689819336,PrescribedDDT,6,3,132
87,"[15, 0, 14, 13, 4, 11, 6, 7, 10, 3, 9, 2, 8, 5, 12, 1]",0.007624149322509766,PrescribedDDT,4,18,123
88,"[13, 12, 15, 14, 10, 7, 5, 8, 4, 1, 6, 2, 0, 3, 11, 9]",0.007529258728027344,PrescribedDDT,6,2,127
89,"[10, 4, 6, 11, 1, 5, 3, 15, 7, 0, 12, 2, 9, 14, 13, 8]",0.007472038269042969,PrescribedDDT,6,2,127
90,"[15, 9, 3, 14, 2, 7, 13, 8, 11, 12, 6, 5, 1, 0, 4, 10]",0.0077037811279296875,PrescribedDDT,8,1,130
91,"[14, 1, 12, 11, 8, 13, 9, 0, 5, 2, 6, 10, 3, 7, 15, 4]",0.007466316223144531,PrescribedDDT,6,6,132
92,"[10, 2, 7, 1, 3, 11, 4, 9, 14, 0, 6, 12, 13, 5, 8, 15]",0.007390737533569336,PrescribedDDT,6,3,126
93,"[3, 4, 8, 1, 14, 5, 0, 10, 13, 2, 12, 7, 11, 15, 6, 9]",0.007410287857055664,PrescribedDDT,6,2,130
94,"[6, 12, 10, 3, 5, 9, 11, 15, 2, 8, 1, 4, 7, 0, 13, 14]",0.007534980773925781,PrescribedDDT,8,1,136
95,"[14, 7, 1, 9, 12, 15, 8, 2, 11, 10, 5, 4, 3, 13, 6, 0]",0.007465362548828125,PrescribedDDT,6,3,132
96,"[5, 8, 10, 15, 13, 12, 11, 14, 9, 7, 0, 2, 6, 1, 3, 4]",0.007441520690917969,PrescribedDDT,6,6,135
97,"[4, 6, 2, 10, 3, 8, 5, 9, 1, 0, 11, 7, 15, 14, 13, 12]",0.00743556022644043,PrescribedDDT,6,4,134
98,"[14, 1, 0, 5, 11, 12, 7, 6, 15, 2, 4, 10, 9, 13, 3, 8]",0.0074846744537353516,PrescribedDDT,6,1,125
99,"[6, 0, 2, 15, 11, 3, 14, 4, 1, 9, 10, 7, 12, 13, 5, 8]",0.00818181037902832,PrescribedDDT,6,2,127
